step, arrivals_sum, infringement_sum, reward 
264002,376, 4308, -118204.82073804736
264502,377, 4310, -141282.3847977221
265002,380, 4310, -96410.713961564
265502,382, 4342, -771565.8531758711
266002,386, 4342, -107131.89640314505
266502,387, 4344, -133743.21939836908
267002,389, 4355, -342975.4500966612
267502,391, 4355, -105076.40282925218
268002,391, 4356, -130378.85849697981
268502,394, 4356, -97807.9927161485
269002,395, 4356, -104920.80837167613
269502,399, 4356, -97294.0896162414
270002,402, 4382, -657875.8340482209
270502,403, 4382, -91627.80601489637
271002,404, 4422, -943281.4560859501
271502,405, 4422, -88456.8506315723
272002,407, 4423, -124603.62394749932
272502,409, 4439, -454472.8496749066
273002,410, 4439, -114796.82676154748
273502,413, 4439, -96444.61914913729
274002,415, 4439, -118148.7614324335
274502,415, 4439, -107049.18455074751
275002,415, 4440, -116634.05434567202
275502,418, 4440, -83307.71787457587
276002,422, 4441, -117605.21034673788
276502,427, 4441, -92599.19866228849
277002,429, 4446, -186261.2576812654
277502,432, 4469, -606034.7047677785
278002,435, 4469, -93913.47098883241
278502,441, 4472, -161274.05971482163
279002,443, 4474, -122364.46295106859
279502,449, 4474, -111546.42478687689
280002,451, 4476, -125917.44257837208
280502,455, 4480, -189054.1801305795
281002,460, 4483, -173711.43762617745
281502,465, 4483, -91783.83310330007
282002,468, 4498, -414682.9938200972
282502,472, 4510, -354538.5455143694
283002,479, 4516, -217541.5084475549
283502,482, 4523, -248910.98663992435
284002,485, 4523, -116019.26926238183
284502,490, 4523, -101557.15260663885
285002,494, 4542, -510790.65302544273
285502,496, 4547, -237490.2200659085
286002,502, 4551, -170499.6421786109
286502,504, 4551, -94095.54682719095
287002,510, 4555, -178673.5792530123
287502,512, 4555, -104846.02993653435
288002,519, 4555, -93100.80420294357
288502,520, 4555, -94492.34502463229
289002,522, 4555, -98694.64550350886
289502,524, 4557, -145494.74731257
290002,529, 4601, -1057561.77908542
290502,532, 4601, -102373.14065650618
291002,536, 4601, -100335.9482178539
291502,540, 4603, -145277.17267938098
292002,546, 4603, -95200.39546554163
292502,546, 4605, -132144.9533861559
293002,550, 4605, -91592.65828259941
293502,552, 4605, -115781.24423440732
294002,556, 4605, -97193.54376822524
294502,561, 4606, -124390.83036030002
295002,568, 4606, -90302.18581711478
295502,570, 4608, -145268.01653725505
296002,575, 4609, -127561.28704137495
296502,578, 4610, -106762.40622388106
297002,582, 4612, -139276.33840130642
297502,587, 4612, -103536.66856379667
298002,590, 4614, -136036.25498699676
298502,593, 4615, -101945.5027419239
299002,597, 4622, -245636.2575012867
299502,599, 4622, -85406.97923836857
300002,603, 4629, -245911.2953181323
300502,607, 4630, -108941.59868321102
301002,610, 4636, -245010.1457347721
301502,615, 4655, -504028.60241221683
302002,619, 4655, -91190.7121355352
302502,622, 4655, -100219.75773056783
303002,622, 4656, -115930.70203739032
303502,624, 4656, -88356.70879180823
304002,627, 4656, -90956.2923404891
304502,631, 4662, -214882.72042121773
305002,636, 4662, -106536.19181506569
305502,640, 4662, -78368.64821895107
306002,641, 4662, -98543.81025513075
306502,644, 4663, -122294.5087320134
307002,648, 4664, -110914.0632963333
307502,651, 4666, -124368.08657609066
308002,653, 4666, -95659.35401894432
308502,659, 4676, -308647.766118411
309002,666, 4684, -283673.145280987
309502,667, 4690, -210124.68283387375
310002,671, 4690, -111943.83513875178
310502,673, 4694, -178354.30846874806
311002,677, 4700, -210495.02448615
311502,684, 4722, -590703.0132165209
312002,692, 4729, -231900.43465907677
312502,699, 4731, -141382.88017696422
313002,709, 4744, -390522.7742644688
313502,716, 4778, -813913.267748131
314002,719, 4785, -281390.2394436309
314502,722, 4786, -112414.35011979169
315002,726, 4787, -102460.02899663895
315502,733, 4799, -381124.97072245635
316002,739, 4799, -97055.47996087372
316502,744, 4799, -89258.68687417125
317002,750, 4803, -170001.0387002176
317502,757, 4805, -133087.17891630903
318002,768, 4809, -174120.8587056538
318502,773, 4810, -109693.76623237258
319002,778, 4811, -113037.4353545811
319502,787, 4811, -87838.1032702513
320002,793, 4811, -84898.43381402316
320502,799, 4811, -88963.64193254558
321002,806, 4813, -131691.44799326686
321502,813, 4813, -103653.48623771081
322002,819, 4813, -93134.67592751607
322502,825, 4813, -84808.43249723688
323002,828, 4813, -106188.15984639968
323502,832, 4813, -100630.68388825026
324002,836, 4813, -102850.63338459563
324502,841, 4817, -190361.9784708838
325002,847, 4817, -92454.16933005606
325502,852, 4824, -238560.87377832213
326002,855, 4826, -124549.4744561715
326502,857, 4828, -139435.31089440593
327002,866, 4829, -128823.55434616748
327502,875, 4834, -196640.21986502432
328002,882, 4843, -283053.715567718
328502,886, 4847, -169833.04318069853
329002,895, 4862, -408429.17856309004
329502,900, 4862, -85789.36875284696
330002,905, 4870, -265057.91395450756
