step, arrivals_sum, infringement_sum, reward ,av arr,av inf
2100502,270134,37590,-161656.809983198,0.128604495496791,0.017895722070248
2101002,270222,37593,-201112.683542805,0.128615774758901,0.0178928911062436
2101502,270311,37603,-359593.716473102,0.128627524503902,0.0178933924402642
2102002,270397,37614,-385974.142544009,0.128637841448295,0.0178943692727219
2102502,270490,37621,-288798.840422038,0.128651482852335,0.0178934431453573
2103002,270581,37625,-225166.111856966,0.128664166748296,0.0178910909262093
2103502,270670,37629,-212074.90323835,0.128675893818974,0.0178887398253009
2104002,270757,37643,-451987.767284302,0.128686664746516,0.0178911426890279
2104502,270844,37657,-432117.241151627,0.128697430556018,0.0178935444109818
2105002,270932,37660,-206807.23215956,0.128708666310056,0.0178907193437346
2105502,271017,37664,-226703.863622709,0.128718471889364,0.0178883705643595
2106002,271111,37671,-283366.472996334,0.128732546312872,0.0178874474003349
2106502,271196,37686,-461893.475044385,0.128742341569104,0.0178903224397603
2107002,271281,37691,-250739.865225548,0.128752132176429,0.0178884500346938
2107502,271371,37696,-251796.887862612,0.128764290615145,0.017886578518075
2108002,271459,37699,-200831.913566208,0.128775494520404,0.0178837591235682
2108502,271555,37701,-163413.482274606,0.128790487274852,0.0178804667958579
2109002,271645,37709,-298342.834077251,0.128802627972852,0.0178800209767463
2109502,271732,37734,-658963.042037968,0.128813340779008,0.0178876341430347
2110002,271822,37745,-393958.586383626,0.128825470307611,0.0178886086363899
2110502,271912,37754,-330494.730508747,0.128837594088989,0.0178886350261691
2111002,272004,37766,-381826.639096494,0.128850659544614,0.0178900825295286
2111502,272096,37772,-257880.470758743,0.128863718812485,0.0178886877682332
2112002,272182,37780,-311438.182809323,0.128873930990596,0.0178882406361358
2112502,272273,37784,-216180.70238077,0.128886505196208,0.0178859002263667
2113002,272368,37807,-618068.894329597,0.128900966492223,0.0178925528702765
2113502,272456,37822,-466074.241186379,0.128912108907396,0.0178954171796383
2114002,272548,37832,-346848.049885605,0.128925138197599,0.0178959149518307
2114502,272635,37847,-462929.067999693,0.128935796702959,0.0178987771115847
2115002,272729,37854,-276824.053786372,0.128949759858383,0.0178978554157396
2115502,272819,37861,-281461.341002668,0.128961825609241,0.017896934155581
2116002,272903,37870,-322749.359546541,0.128971050121881,0.017896958509491
2116502,272996,37872,-185310.493072022,0.128984522575457,0.0178936755079844
2117002,273091,37885,-426305.594562465,0.128998933397323,0.0178955900844685
2117502,273186,37897,-380488.08164621,0.129013337413613,0.0178970315022135
2118002,273276,37908,-361427.181922426,0.129025373913717,0.0178980000963172
2118502,273366,37911,-202934.066599508,0.129037404732212,0.0178951919799934
2119002,273442,37916,-245053.623229206,0.129042822989313,0.0178933290294205
2119502,273533,37924,-297115.314200973,0.129055315824189,0.0178928823846356
2120002,273616,37933,-324776.765146642,0.129064029184878,0.0178929076482003
2120502,273703,37937,-213350.19858932,0.129074624782245,0.0178905749676256
2121002,273792,37941,-220547.982499018,0.129086158334598,0.0178882433868521
2121502,273884,37947,-261810.120147575,0.129099100542917,0.0178868556334144
2122002,273971,37965,-516024.298478287,0.129109680386729,0.0178911235710428
2122502,274060,37973,-313239.886318956,0.129121197530085,0.0178906780770996
2123002,274154,37976,-197793.664963674,0.129135064404084,0.017887877637421
2123502,274245,37989,-408907.737906158,0.129147511987274,0.0178897877185894
2124002,274329,37995,-263211.072948181,0.129156658044578,0.0178884012350271
2124502,274427,38014,-539634.083913162,0.129172389576475,0.0178931344851641
2125002,274520,38019,-238835.846940344,0.129185760766343,0.0178912772787979
2125502,274609,38026,-277788.772765755,0.129197243757004,0.0178903619003887
2126002,274698,38028,-175607.355107528,0.129208721346452,0.0178870951203244
2126502,274789,38037,-322058.719718348,0.129221134050191,0.0178871216674144
2127002,274879,38043,-262097.417084563,0.129233070772853,0.017885737766114
2127502,274974,38046,-214946.750625712,0.129247352058893,0.0178829444108631
2128002,275064,38052,-240697.247546498,0.129259277011958,0.017881562141389
2128502,275159,38082,-771572.317286637,0.129273545432421,0.0178914560568888
2129002,275253,38105,-627055.441703617,0.129287337447311,0.0178980573996643
2129502,275341,38114,-312371.666095562,0.1292983054254,0.0178980813354484
2130002,275438,38124,-356509.154610613,0.129313493602353,0.0178985747431223
2130502,275530,38129,-244595.106722813,0.129326327785658,0.0178967210544745
2131002,275623,38141,-381997.482888139,0.129339625209174,0.0178981530754077
2131502,275708,38163,-602662.211947778,0.129349163172261,0.0179042759518874
2132002,275801,38180,-494258.27160166,0.129362449003331,0.0179080507429168
2132502,275889,38194,-439243.716740559,0.129373383940554,0.0179104169656113
2133002,275983,38224,-763932.642965397,0.129387126688114,0.0179202832439913
2133502,276071,38235,-374892.750350254,0.129398050716615,0.0179212393520137
2134002,276162,38249,-426052.748849456,0.129410375435449,0.0179236008213676
2134502,276246,38276,-693909.698962957,0.12941941492676,0.017932051597984
2135002,276334,38287,-376687.097857062,0.129430323718666,0.0179330042782161
2135502,276421,38336,-1189702.75781873,0.129440759128299,0.0179517509232021
2136002,276516,38344,-296069.472519642,0.129454934967289,0.0179512940530955
2136502,276603,38353,-321677.981201131,0.129465359732872,0.0179513054516214
2137002,276693,38366,-395944.414074843,0.129477183456075,0.0179531886259348
2137502,276779,38400,-853334.839954972,0.129487130304439,0.0179648954714428
2138002,276869,38419,-528843.366342549,0.12949894340604,0.0179695809452002
2138502,276960,38424,-230979.594171471,0.129511218600684,0.0179677175892283
2139002,277057,38440,-494392.675621678,0.129526293103045,0.0179709976895767
2139502,277148,38457,-499530.112440502,0.129538556168679,0.0179747436552992
2140002,277231,38477,-558568.314714716,0.129547075189649,0.0179798897384208
2140502,277324,38488,-367293.599700601,0.129560262031991,0.0179808287962357
2141002,277413,38504,-462703.336417242,0.129571574431037,0.0179841027705719
2141502,277493,38513,-311618.652271912,0.129578678889863,0.0179841064822727
2142002,277577,38521,-303552.838816964,0.12958764744384,0.0179836433392686
2142502,277671,38532,-355068.106368622,0.129601279252015,0.0179845806444988
2143002,277757,38559,-711958.690231775,0.129611171618132,0.0179929836743036
2143502,277844,38571,-398894.208830758,0.129621525895474,0.0179943848897738
2144002,277923,38574,-202283.865391821,0.129628144003597,0.0179915876944145
2144502,278010,38581,-284669.384970836,0.129638489495463,0.0179906570383241
2145002,278083,38602,-572461.194254393,0.12964230336382,0.0179962536165467
2145502,278160,38619,-496935.1055891,0.129647979820107,0.0179999832207101
2146002,278238,38637,-519967.570433044,0.129654119614054,0.0180041770697325
2146502,278321,38645,-320664.041722647,0.129662585918858,0.0180037102224922
2147002,278403,38650,-232399.62320957,0.129670582514595,0.0180018462954389
2147502,278491,38653,-187925.860065576,0.129681369330506,0.0179990519217211
2148002,278572,38657,-229981.323808952,0.129688892282223,0.0179967243978358
2148502,278656,38657,-123755.031696703,0.12969780805417,0.0179925361949861
2149002,278741,38668,-354756.396690303,0.1297071850096,0.0179934685961204
2149502,278824,38684,-470294.947755043,0.129715627154569,0.0179967266836691
2150002,278907,38689,-245006.925935102,0.129724065372962,0.0179948669815191
2150502,278995,38700,-370198.385403126,0.129734824706045,0.017995798190376
2151002,279081,38706,-262869.501201922,0.12974464923789,0.0179944044682432
2151502,279170,38717,-369833.557590781,0.129755863578096,0.0179953353517682
2152002,279256,38719,-180748.350298128,0.129765678656432,0.0179920836504799
2152502,279344,38737,-520053.948697531,0.129776418326208,0.0179962666701355
2153002,279434,38740,-189696.913184532,0.129788081943259,0.0179934807306264
2153502,279525,38742,-188259.968103186,0.129800204504105,0.0179902317248835
2154002,279612,38744,-179563.449047394,0.129810464428538,0.0179869842274984
2154502,279695,38745,-179731.734307772,0.129818863013355,0.0179832740930387
2155002,279781,38754,-313297.132844796,0.129828649810998,0.0179832779737559
2155502,279864,38759,-250129.346381241,0.129837040281104,0.0179814261364638
2156002,279944,38762,-214741.411330743,0.129844035395143,0.0179786475151693
2156502,280031,38763,-162902.843765578,0.129854273262904,0.0179749427545163
2157002,280118,38766,-198417.320443218,0.129864506384324,0.0179721669242773
2157502,280208,38768,-172361.791650116,0.129876125259675,0.0179689288816418
2158002,280296,38769,-144853.023355394,0.129886811967737,0.0179652289478879
2158502,280381,38770,-145056.668590256,0.129896103872037,0.0179615307282551
2159002,280468,38774,-200759.952071952,0.129906317826477,0.017959223752456
2159502,280553,38791,-489491.973409478,0.129915600911692,0.017962937751389
2160002,280638,38794,-195478.896749634,0.129924879699185,0.0179601685553995
2160502,280728,38796,-174423.546101431,0.129936468468902,0.0179569377857554
2161002,280814,38803,-267857.356666819,0.129946200882739,0.0179560222526402
2161502,280900,38809,-277027.353747392,0.129955928793959,0.0179546445018325
2162002,280990,38816,-280917.330619171,0.129967502342736,0.017953729922544
2162502,281077,38822,-265384.773119262,0.129977683257634,0.017952353338864
2163002,281158,38826,-227721.149216895,0.129985085543148,0.0179500527507603
2163502,281242,38831,-238461.033180382,0.129993871047958,0.0179482154395975
2164002,281324,38836,-229120.358670304,0.130001728279364,0.0179463789774686
2164502,281407,38848,-386060.377701964,0.130010043880763,0.0179477773640311
2165002,281492,38850,-173779.417197088,0.130019279427917,0.0179445561713107
2165502,281578,38857,-288085.806240063,0.130028972496908,0.0179436453995425
2166002,281664,38866,-329477.480969438,0.130038661090802,0.017943658408441
2166502,281751,38868,-176928.605907511,0.130048806786239,0.0179404403965471
2167002,281843,38873,-240057.589605719,0.130061255134974,0.0179386082707815
2167502,281924,38876,-212913.131115311,0.13006862277405,0.0179358542691079
2168002,282019,38881,-227434.850284199,0.130082444573391,0.0179340240461033
2168502,282106,38892,-373277.851283614,0.130092570816167,0.0179349615541051
2169002,282199,38898,-252829.073740629,0.130105458639503,0.0179335934222283
2169502,282284,38905,-279557.301158752,0.130114653040191,0.0179326868562463
2170002,282363,38908,-189859.50971727,0.130121078229421,0.0179299373917628
2170502,282455,38920,-390439.957145959,0.130133489856264,0.0179313357002205
2171002,282538,38938,-510404.758315099,0.130141750214878,0.0179354970654103
2171502,282623,38942,-210202.986041448,0.130150927790994,0.0179332093638412
2172002,282711,38955,-402690.145450406,0.130161482355909,0.0179350663581341
2172502,282804,38960,-235899.801201718,0.130174333556425,0.017933240107489
2173002,282892,38973,-409931.309622422,0.130184877878621,0.0179350962401323
2173502,282978,38984,-404938.993957231,0.130194497175526,0.0179360313448067
2174002,283062,38993,-349288.023989976,0.13020319208538,0.0179360460569953
2174502,283144,39003,-441168.199686145,0.130210963245837,0.0179365206378288
2175002,283225,39006,-200001.162690701,0.130218271063659,0.0179337766126192
2175502,283313,39012,-280165.100301693,0.130228793170496,0.0179324128408064
2176002,283408,39024,-396030.714910448,0.130242527350618,0.0179338070461332
2176502,283489,39045,-577541.632624716,0.130249822880935,0.0179393356863444
2177002,283580,39051,-300216.759264428,0.130261708533111,0.0179379715774262
2177502,283668,39059,-307830.251314217,0.130272211001414,0.0179375265786208
2178002,283753,39067,-325130.78762098,0.130281331238447,0.0179370817841306
2178502,283829,39081,-472964.972871363,0.130286316009809,0.0179393913799482
2179002,283920,39092,-374986.015107015,0.130298182378906,0.017940323138758
2179502,284008,39099,-296200.773878232,0.130308666842242,0.0179394191884201
2180002,284099,39111,-412524.798556757,0.130320522641722,0.0179408092286154
2180502,284187,39135,-638111.846621107,0.130330997174045,0.0179477019512021
2181002,284280,39146,-373578.215815668,0.130343759428006,0.0179486309503613
2181502,284362,39173,-719073.66343775,0.130351473434359,0.0179568939198772
2182002,284454,39190,-506208.435097146,0.130363766852643,0.0179605701552977
2182502,284542,39204,-445774.96323187,0.130374221879293,0.0179628701371179
2183002,284632,39215,-364944.570585899,0.130385588286222,0.0179637948109988
2183502,284721,39220,-256409.695133916,0.130396491507679,0.0179619711820736
2184002,284799,39227,-320328.522541634,0.130402353111398,0.0179610641382197
2184502,284883,39231,-226493.670948487,0.130410958653277,0.01795878419887
2185002,284974,39239,-306964.946025017,0.13042276391509,0.0179583359649099
2185502,285061,39243,-224153.156969742,0.130432733532159,0.0179560576929236
2186002,285149,39247,-242961.83923882,0.130443156044688,0.0179537804631469
2186502,285230,39260,-438551.728643055,0.130450372329868,0.0179556204384903
2187002,285316,39279,-553774.255054375,0.130459871550186,0.0179602030542267
2187502,285404,39285,-262134.394050498,0.130470280712886,0.0179588407233456
2188002,285487,39294,-331597.103875936,0.130478399928336,0.0179588501290218
2188502,285577,39300,-279574.962959346,0.130489713968733,0.0179574887297339
2189002,285668,39317,-486782.662518758,0.130501479669731,0.0179611530734097
2189502,285755,39322,-250789.992151532,0.13051141309759,0.0179593350451381
2190002,285844,39327,-233031.742358575,0.130522255230817,0.0179575178470157
2190502,285931,39340,-410117.659384058,0.130532179381712,0.0179593536093553
2191002,286012,39348,-308397.342340595,0.130539360530022,0.0179589064729288
2191502,286100,39350,-173992.167961991,0.130549732557853,0.0179557216922458
2192002,286187,39358,-304243.786097008,0.13055964364996,0.0179552755882522
2192502,286285,39377,-541440.657318632,0.130574567320805,0.0179598467869129
2193002,286371,39379,-170537.250520236,0.130584012235283,0.0179566639702107
2193502,286463,39388,-327250.147790675,0.130596188195862,0.0179566738484852
2194002,286551,39393,-244441.50497538,0.130606535454389,0.0179548605698627
2194502,286641,39396,-215473.019317055,0.130617789366335,0.017952136749021
2195002,286731,39404,-309569.535217754,0.130629038151218,0.0179516920713512
2195502,286821,39406,-168439.893637951,0.130640281812542,0.0179485147360376
2196002,286903,39421,-454623.642958362,0.130647877369875,0.0179512586964857
2196502,286990,39430,-327477.067617774,0.130657745815847,0.0179512697916961
2197002,287083,39446,-488058.517005379,0.130670340764369,0.0179544670419053
2197502,287169,39450,-250185.78054422,0.130679744546308,0.0179522020912836
2198002,287253,39453,-208927.475049243,0.130688234132635,0.0179494832124812
2198502,287343,39459,-275859.763432503,0.130699448988448,0.0179481301358834
2199002,287429,39473,-426865.776948202,0.130708839737299,0.0179504156885715
2199502,287517,39494,-592569.444071618,0.130719135513403,0.0179558827407295
2200002,287600,39504,-331794.353838422,0.130727153884406,0.0179563473124115
2200502,287688,39511,-291135.852471562,0.130737440820322,0.0179554483476952
2201002,287780,39526,-440402.369176168,0.130749540436583,0.0179581844996052
2201502,287872,39542,-503584.67212584,0.130761634556771,0.017961373643994
2202002,287961,39545,-201723.307080227,0.130772360788047,0.0179586576215644
2202502,288043,39562,-471797.256943383,0.130779903945604,0.0179622992396829
2203002,288129,39576,-438216.955134418,0.130789259383332,0.0179645774266206
2203502,288216,39586,-347884.024896138,0.130799064398399,0.0179650392874615
2204002,288305,39594,-303480.561450912,0.130809772404925,0.017964593498554
2204502,288395,39610,-461156.8101191,0.130820929171305,0.0179677768493746
2205002,288478,39621,-370493.904987263,0.130828906277636,0.0179686911848606
2205502,288567,39622,-156672.602853218,0.130839600236137,0.0179650709906407
2206002,288657,39635,-408792.132705087,0.130850742655718,0.0179668921424369
2206502,288745,39651,-475650.531030078,0.130860973613439,0.0179700720869503
2207002,288839,39673,-584068.332387012,0.130873918555579,0.0179759692107212
2207502,288927,39686,-434945.298960847,0.130884139629319,0.0179777866565919
2208002,289015,39709,-610094.269414275,0.130894356073953,0.0179841322607498
2208502,289103,39709,-133056.349127038,0.130904567892626,0.0179800606927229
2209002,289191,39720,-355668.265850225,0.130914775088479,0.0179809705921498
2209502,289282,39723,-184525.267116104,0.130926335436673,0.0179782593543704
2210002,289367,39725,-198721.938365779,0.130935175624275,0.017975096855116
2210502,289453,39737,-397704.883260652,0.13094446419863,0.017976459645818
2211002,289537,39737,-120146.430592593,0.130952844004664,0.0179723944166491
2211502,289623,39751,-430271.762615792,0.130962124384242,0.017974661564855
2212002,289712,39762,-376635.979517478,0.130972756805826,0.0179755714506587
2212502,289811,39770,-310109.531967638,0.130987904191725,0.0179751249942373
2213002,289899,39774,-226461.979229658,0.130998074109287,0.0179728712400621
2213502,289985,39800,-693906.176800838,0.131007335886753,0.0179805575057082
2214002,290066,39814,-442999.100558373,0.131014335127069,0.0179828202503882
2214502,290149,39819,-283769.613405595,0.131022234344336,0.017981017854127
2215002,290238,39823,-218456.920421861,0.131032838796534,0.017978764804727
2215502,290326,39825,-179611.999430329,0.131042987097281,0.017975610042329
2216002,290413,39825,-142026.777585446,0.131052679555343,0.0179715541772977
2216502,290499,39847,-595495.333280024,0.131061916479209,0.0179774256914724
2217002,290586,39857,-363865.721722393,0.131071600296256,0.0179778818422356
2217502,290672,39864,-305565.682030168,0.131080828788429,0.0179769849136551
2218002,290759,39877,-416372.238504768,0.131090503976101,0.0179787935267867
2218502,290845,39883,-271343.990702728,0.131099724048029,0.0179774460424196
2219002,290932,39901,-509965.611696895,0.131109390617944,0.0179815070017963
2219502,291015,39902,-156293.53063064,0.131117250626492,0.0179779067556596
2220002,291102,39907,-246739.635307354,0.131126908894677,0.0179761099314325
2220502,291188,39915,-307855.996314754,0.131136112464659,0.0179756649622473
2221002,291280,39923,-288573.082143349,0.131148013374144,0.0179752201934082
2221502,291365,39933,-338655.114465492,0.131156757905237,0.0179756759165646
2222002,291450,39947,-438615.607869194,0.131165498500901,0.0179779316130229
2222502,291533,39957,-355568.579036584,0.131173335277089,0.017978386521137
2223002,291620,39960,-185557.127919574,0.131182967896565,0.0179756923295616
2223502,291708,39965,-245072.312089719,0.131193045924852,0.0179738988316628
2224002,291794,39978,-430660.213038656,0.131202220141888,0.0179757032592597
2224502,291880,39990,-387528.530397228,0.131211390234758,0.0179770573368781
2225002,291962,40014,-643105.809213793,0.131218758455049,0.017983804059502
2225502,292047,40020,-270522.993116008,0.131227471374998,0.0179824596877469
2226002,292137,40023,-199215.046795781,0.131238426560264,0.0179797682122478
2226502,292223,40043,-568652.715679131,0.131247580285129,0.0179847132407696
2227002,292307,40052,-335249.979307667,0.131255831831314,0.0179847166729082
2227502,292400,40055,-194632.516107309,0.131268120073517,0.017982026503231
2228002,292493,40065,-336246.846028126,0.131280402800357,0.0179824793694081
2228502,292577,40069,-230766.015085546,0.131288641428188,0.0179802396407991
2229002,292662,40069,-136685.331361292,0.131297324991184,0.0179762063919189
2229502,292757,40073,-224596.613581204,0.131310489965921,0.0179739690747082
2230002,292844,40077,-222598.358852971,0.131320061596357,0.0179717327607778
2230502,292934,40087,-353137.062859206,0.131330973924256,0.0179721874268662
2231002,293023,40100,-411262.704405944,0.131341433131839,0.0179739865764352
2231502,293108,40106,-256893.209281949,0.131350095137714,0.0179726480191369
2232002,293198,40109,-184354.855157425,0.131360993404128,0.017969965976733
2232502,293290,40115,-270550.018998406,0.131372782644764,0.0179686289194814
2233002,293370,40124,-328317.786696874,0.131379192674256,0.0179686359438997
2233502,293458,40130,-262376.949613458,0.131389181652848,0.0179672997830313
2234002,293549,40130,-121929.547428018,0.131400509041621,0.0179632784572261
2234502,293636,40141,-384640.340761189,0.13141004125304,0.0179641817281882
2235002,293728,40146,-230429.726249663,0.131421806333954,0.0179624000336465
2235502,293822,40151,-236357.35521752,0.131434460805671,0.0179606191361046
2236002,293913,40162,-365028.563969444,0.131445767937596,0.017961522395776
2236502,294001,40168,-249213.621188518,0.131455728633375,0.0179601896175367
2237002,294095,40185,-501187.753273364,0.131468367037669,0.017963774730644
2237502,294186,40193,-294726.861186856,0.131479659012595,0.0179633358986942
2238002,294277,40202,-322596.854917162,0.131490945941961,0.0179633440899517
2238502,294370,40214,-394167.33777175,0.131503121283787,0.0179646924595109
2239002,294463,40214,-137176.90736932,0.13151529118777,0.0179606806961316
2239502,294552,40220,-265465.82743283,0.131525669546176,0.0179593498911812
2240002,294641,40238,-521147.834113823,0.13153604327139,0.0179633768184136
2240502,294727,40256,-516647.984146877,0.131545073380876,0.0179674019483134
2241002,294824,40260,-209847.481288776,0.131559007979466,0.0179651780765925
2241502,294912,40283,-616455.304019714,0.131568921196591,0.0179714316560949
2242002,295005,40290,-281525.162613562,0.131581060141784,0.0179705459673988
2242502,295095,40296,-264489.277726003,0.131591855882403,0.0179692147431753
2243002,295186,40309,-424454.205378187,0.131603092641023,0.0179710049300001
2243502,295276,40315,-264217.127364071,0.131613878659346,0.0179696741968583
2244002,295368,40322,-287899.87135317,0.131625551135872,0.0179687896891358
2244502,295455,40338,-479006.445621265,0.131634990746277,0.0179719153736553
2245002,295535,40362,-640836.831135667,0.131641308114648,0.0179786031371019
2245502,295627,40367,-237828.750875197,0.131652966686291,0.0179768265626127
2246002,295719,40378,-363216.079933234,0.131664620067124,0.0179777221925893
2246502,295806,40384,-270778.047038322,0.131674042578195,0.0179763917414719
2247002,295896,40389,-240716.087601333,0.131684796008192,0.0179746168450228
2247502,295991,40394,-237462.974015483,0.1316977693457,0.0179728427382934
2248002,296079,40402,-300736.464914447,0.131707623035923,0.0179724039391424
2248502,296174,40411,-318773.30543118,0.131720585527609,0.0179724100756859
2249002,296264,40423,-381291.534691747,0.131731319047293,0.0179737501345041
2249502,296360,40427,-213332.500326101,0.131744715052487,0.017971533254916
2250002,296447,40430,-203457.497932482,0.131754105107462,0.0179688729165574
2250502,296536,40451,-586008.491603681,0.131764379680622,0.017974211975817
2251002,296627,40459,-299979.218116894,0.131775538182552,0.0179737734573314
2251502,296722,40468,-324330.117402458,0.131788468320259,0.017973779281564
2252002,296812,40471,-205261.637478935,0.131799172469651,0.0179711208071751
2252502,296902,40473,-162060.095053161,0.131809871866928,0.0179680195622468
2253002,296991,40481,-298072.453905299,0.131820122663007,0.0179675828072944
2253502,297074,40507,-690314.360142609,0.131827706387658,0.0179751338139482
2254002,297164,40523,-467461.624350869,0.131838392335056,0.0179782449172627
2254502,297255,40530,-292883.004759039,0.131849517099563,0.017977362628199
2255002,297339,40542,-391224.504037957,0.131857532720592,0.0179786980233277
2255502,297433,40545,-211134.554642187,0.13186997839062,0.0179760425838682
2256002,297525,40548,-222621.543783669,0.131881532019918,0.0179733883214643
2256502,297615,40550,-175731.718907881,0.131892194201468,0.0179702920715337
2257002,297702,40558,-291146.330794835,0.131901522462098,0.0179698555871904
2257502,297787,40561,-211471.777953964,0.131909960655627,0.0179672044587336
2258002,297876,40565,-211601.855866477,0.131920166589755,0.0179649973737844
2258502,297963,40596,-784370.12328598,0.131929482462269,0.0179747460927641
2259002,298053,40606,-335007.956544377,0.131940122230967,0.0179751943557376
2259502,298141,40608,-175950.448227528,0.131949872139967,0.0179721018171261
2260002,298238,40612,-209786.394793589,0.131963600032212,0.0179698956018623
2260502,298323,40625,-407061.925306737,0.131972013296162,0.0179716717791004
2261002,298413,40646,-589124.178770996,0.131982634248002,0.0179769854250461
2261502,298497,40653,-274139.300607659,0.131990597399427,0.0179761061453848
2262002,298581,40659,-257188.822440576,0.131998557030454,0.0179747851681829
2262502,298669,40665,-264064.683786664,0.132008281097652,0.0179734647748378
2263002,298758,40676,-367268.924564462,0.132018442758778,0.0179743544194835
2263502,298847,40689,-398618.997258641,0.13202859993055,0.0179761272576742
2264002,298934,40702,-410453.337059729,0.132037869224497,0.0179778993128098
2264502,299024,40715,-414940.443173482,0.132048459219731,0.0179796705854091
2265002,299112,40720,-240394.944024476,0.132058161538047,0.017977909070279
2265502,299196,40727,-277261.164864968,0.132066093960632,0.0179770311392354
2266002,299284,40730,-201976.263431564,0.132075788106101,0.0179743883721197
2266502,299375,40750,-543054.150169971,0.132086801599999,0.017979247315908
2267002,299459,40758,-320093.104558777,0.132094722457236,0.0179788107818167
2267502,299552,40760,-166608.556867048,0.132106608946762,0.0179757283565792
2268002,299637,40765,-240977.462593345,0.132114962861585,0.0179739700405908
2268502,299726,40768,-192747.942023605,0.132125076371985,0.0179713308606296
2269002,299815,40779,-381823.696962154,0.132135185425134,0.0179722186229893
2269502,299901,40782,-202161.586105354,0.132143968148078,0.0179695809917771
2270002,299995,40796,-425376.770975235,0.132156271227955,0.0179717903332244
2270502,300081,40796,-142255.519614117,0.132165045439291,0.0179678326643183
2271002,300168,40797,-148895.282703731,0.132174256121307,0.017964317072376
2271502,300259,40813,-474513.832449766,0.1321852236978,0.0179674065882399
2272002,300340,40819,-260970.252365764,0.132191785042443,0.0179660933397066
2272502,300431,40823,-211852.106310061,0.132202743935979,0.0179639005818257
2273002,300519,40829,-261995.991324585,0.132212378167727,0.0179625886822801
2273502,300602,40840,-359635.591031982,0.132219808911538,0.0179634766100932
2274002,300690,40846,-259187.444265165,0.132229435154411,0.0179621653806813
2274502,300779,40849,-198511.134533522,0.132239496821722,0.0179595357577175
2275002,300868,40864,-469242.605345025,0.132249554066326,0.0179621820112686
2275502,300953,40870,-262296.033750939,0.132257849037267,0.0179608719306773
2276002,301040,40873,-188546.852500018,0.132267019097523,0.0179582443249171
2276502,301122,40889,-452188.461230156,0.132273988777519,0.0179613283889054
2277002,301207,40896,-272413.406856407,0.132282272918513,0.0179604585327549
2277502,301296,40907,-382115.485971854,0.13229230973233,0.0179613453687417
2278002,301388,40922,-441990.319038499,0.132303659083706,0.0179639877401337
2278502,301478,40945,-634078.439161125,0.132314125684331,0.017970140030599
2279002,301568,40948,-190535.981548741,0.132324587692332,0.0179675138503608
2279502,301656,40951,-197609.700102955,0.132334167726109,0.0179648888222077
2280002,301744,40954,-203466.842590978,0.13234374355812,0.0179622649453816
2280502,301835,40956,-172229.503001597,0.132354630690962,0.0179592037191811
2281002,301925,40974,-513934.107382711,0.132365074647019,0.0179631582962224
2281502,302015,40975,-161911.452972731,0.13237551402541,0.0179596599082534
2282002,302106,40992,-497210.849344171,0.132386387040853,0.0179631744406885
2282502,302193,41000,-301128.651264968,0.132395502829789,0.0179627443918998
2283002,302283,41009,-312364.946634594,0.132405928685126,0.0179627525512461
2283502,302367,41018,-331814.21803428,0.132413722431598,0.0179627607070193
2284002,302455,41026,-284006.807388742,0.132423264077702,0.0179623310312338
2284502,302547,41039,-401375.252607098,0.132434552475769,0.0179640902043421
2285002,302633,41048,-310490.202857822,0.132443210115352,0.0179640980620586
2285502,302717,41056,-301757.149624001,0.132450988885593,0.0179636683757004
2286002,302810,41060,-220257.14953475,0.132462701257479,0.0179614890975598
2286502,302902,41068,-307159.434938459,0.13247397115769,0.017961060169639
2287002,302995,41070,-170575.268236389,0.132485673383757,0.0179580079072952
2287502,303080,41073,-205627.416714058,0.1324938732294,0.0179553941373603
2288002,303174,41079,-268742.817089377,0.132506003054193,0.0179540926974714
2288502,303264,41086,-277533.500343597,0.132516379710396,0.0179532287933329
2289002,303355,41091,-222060.735887564,0.132527188704947,0.0179514915233801
2289502,303440,41099,-291799.207113658,0.132535372321142,0.017951065340847
2290002,303532,41104,-245109.059658836,0.132546609129599,0.0179493293018958
2290502,303616,41108,-226208.815759757,0.132554348348091,0.017947157435357
2291002,303711,41112,-202025.926487582,0.132566885581069,0.0179449865168167
2291502,303806,41129,-466172.056795143,0.132579417342861,0.0179484896805676
2292002,303898,41137,-297409.563194488,0.132590634737666,0.0179480646177447
2292502,303983,41147,-350641.257628645,0.132598793806941,0.0179485121496077
2293002,304077,41149,-180239.3192446,0.132610874303642,0.0179454706101434
2293502,304165,41154,-238611.024878543,0.132620333446406,0.017943738440167
2294002,304255,41181,-719228.002816642,0.132630660304568,0.0179515972523128
2294502,304342,41189,-302380.553578767,0.132639675188777,0.0179511719754439
2295002,304430,41201,-383520.504610271,0.132649121874404,0.0179524898017518
2295502,304522,41209,-307758.050032341,0.132660306982961,0.0179520645157356
2296002,304611,41223,-440035.786867501,0.132670180600888,0.01795425265309
2296502,304697,41233,-354799.682234724,0.132678743584809,0.0179546980581772
2297002,304788,41248,-465211.276826025,0.132689479591224,0.0179573200197475
2297502,304871,41253,-235577.577050072,0.132696728882064,0.0179555882867567
2298002,304960,41253,-133429.329139011,0.132706585982084,0.0179516815041936
2298502,305053,41262,-302627.167913624,0.13271817905749,0.0179516920150602
2299002,305142,41280,-506237.821577617,0.132728027204848,0.0179556172634909
2299502,305229,41284,-244535.467007441,0.132737001315937,0.0179534525301565
2300002,305322,41288,-219699.844567454,0.132748580218626,0.0179512887380098
