step, arrivals_sum, infringement_sum 
717502,69214, 5592
718002,69292, 5595
718502,69373, 5596
719002,69454, 5596
719502,69545, 5596
720002,69621, 5598
720502,69709, 5599
721002,69790, 5601
721502,69874, 5604
722002,69954, 5605
722502,70039, 5607
723002,70117, 5611
723502,70199, 5613
724002,70280, 5616
724502,70354, 5620
725002,70436, 5625
725502,70520, 5626
726002,70600, 5628
726502,70680, 5629
727002,70766, 5630
727502,70844, 5634
728002,70927, 5636
728502,71010, 5638
729002,71081, 5644
729502,71171, 5646
730002,71253, 5648
730502,71337, 5650
731002,71420, 5653
731502,71505, 5658
732002,71583, 5663
732502,71671, 5666
733002,71757, 5667
733502,71840, 5670
734002,71924, 5671
734502,72013, 5673
735002,72101, 5675
735502,72190, 5675
736002,72270, 5677
736502,72363, 5677
737002,72446, 5683
737502,72527, 5686
738002,72615, 5690
738502,72701, 5694
739002,72786, 5695
739502,72871, 5702
740002,72958, 5705
740502,73043, 5709
741002,73130, 5713
741502,73215, 5717
742002,73299, 5720
742502,73388, 5722
743002,73468, 5725
743502,73551, 5729
744002,73632, 5731
744502,73717, 5736
745002,73805, 5737
745502,73893, 5739
746002,73977, 5741
746502,74059, 5742
747002,74143, 5744
747502,74236, 5746
748002,74328, 5746
748502,74409, 5749
749002,74489, 5752
749502,74569, 5754
750002,74653, 5760
750502,74731, 5765
751002,74809, 5769
751502,74892, 5769
752002,74970, 5771
752502,75047, 5773
753002,75127, 5776
753502,75209, 5778
754002,75288, 5782
754502,75371, 5787
755002,75451, 5790
755502,75533, 5792
756002,75609, 5796
756502,75681, 5801
757002,75760, 5804
757502,75835, 5808
758002,75914, 5811
758502,75988, 5814
759002,76066, 5816
759502,76142, 5820
760002,76222, 5822
760502,76304, 5823
761002,76383, 5826
761502,76463, 5830
762002,76541, 5832
762502,76624, 5834
763002,76708, 5835
763502,76784, 5837
764002,76873, 5838
764502,76950, 5839
765002,77027, 5840
765502,77108, 5841
766002,77186, 5845
766502,77264, 5849
767002,77341, 5854
767502,77412, 5859
768002,77497, 5861
768502,77567, 5868
769002,77651, 5871
769502,77725, 5880
770002,77801, 5883
770502,77870, 5888
771002,77945, 5895
771502,78020, 5897
772002,78094, 5898
772502,78175, 5899
773002,78252, 5900
773502,78331, 5903
774002,78402, 5906
774502,78474, 5909
775002,78546, 5915
775502,78620, 5921
776002,78695, 5922
776502,78775, 5924
777002,78849, 5926
777502,78925, 5929
778002,78998, 5930
778502,79078, 5933
779002,79152, 5935
779502,79224, 5938
780002,79299, 5941
780502,79380, 5944
781002,79457, 5946
781502,79531, 5949
782002,79613, 5950
782502,79693, 5952
783002,79769, 5957
783502,79854, 5959
784002,79927, 5963
784502,80011, 5966
785002,80099, 5968
785502,80172, 5975
786002,80254, 5976
786502,80330, 5984
787002,80416, 5987
787502,80498, 5989
788002,80570, 5991
788502,80646, 5994
789002,80720, 5996
789502,80797, 6000
790002,80880, 6001
790502,80959, 6004
791002,81041, 6007
791502,81123, 6008
792002,81211, 6009
792502,81293, 6010
793002,81378, 6012
793502,81452, 6017
794002,81536, 6018
794502,81610, 6023
795002,81694, 6026
795502,81775, 6030
796002,81861, 6032
796502,81947, 6033
797002,82033, 6035
797502,82115, 6036
798002,82201, 6037
798502,82283, 6040
799002,82367, 6042
799502,82452, 6042
800002,82531, 6047
800502,82612, 6049
801002,82697, 6049
801502,82780, 6053
802002,82855, 6057
802502,82933, 6064
803002,83012, 6067
803502,83099, 6070
804002,83173, 6077
804502,83262, 6079
805002,83335, 6082
805502,83416, 6085
806002,83500, 6089
806502,83582, 6091
807002,83661, 6097
807502,83742, 6101
808002,83817, 6105
808502,83899, 6108
809002,83979, 6112
809502,84060, 6113
810002,84148, 6113
810502,84223, 6117
811002,84307, 6118
811502,84393, 6119
812002,84479, 6122
812502,84556, 6126
813002,84640, 6126
813502,84727, 6128
814002,84809, 6134
814502,84900, 6135
815002,84976, 6137
815502,85061, 6140
816002,85145, 6141
816502,85222, 6144
817002,85310, 6144
817502,85395, 6146
818002,85474, 6149
818502,85558, 6150
819002,85642, 6150
819502,85721, 6154
820002,85801, 6159
820502,85888, 6160
821002,85972, 6162
821502,86055, 6166
822002,86141, 6166
822502,86226, 6169
823002,86307, 6171
823502,86392, 6173
824002,86479, 6174
824502,86562, 6176
825002,86639, 6181
825502,86717, 6184
826002,86794, 6189
826502,86874, 6190
827002,86953, 6194
827502,87029, 6195
828002,87122, 6196
828502,87200, 6202
829002,87275, 6208
829502,87360, 6208
830002,87446, 6210
830502,87524, 6212
831002,87615, 6215
831502,87692, 6220
832002,87771, 6221
832502,87851, 6226
833002,87932, 6230
833502,88010, 6234
834002,88093, 6237
834502,88178, 6239
835002,88267, 6240
835502,88352, 6243
836002,88435, 6246
836502,88516, 6251
837002,88604, 6251
837502,88687, 6255
838002,88768, 6256
838502,88846, 6260
839002,88932, 6261
839502,89019, 6263
840002,89110, 6264
840502,89198, 6265
841002,89278, 6266
841502,89365, 6268
842002,89442, 6273
842502,89528, 6276
843002,89614, 6279
843502,89699, 6281
844002,89785, 6283
844502,89876, 6285
845002,89971, 6285
845502,90059, 6288
846002,90149, 6291
846502,90237, 6295
847002,90324, 6296
847502,90410, 6300
848002,90505, 6303
848502,90585, 6307
849002,90669, 6314
849502,90754, 6320
850002,90829, 6324
850502,90912, 6327
851002,90990, 6331
851502,91083, 6331
852002,91163, 6334
852502,91247, 6336
853002,91330, 6339
853502,91404, 6343
854002,91487, 6345
854502,91561, 6346
855002,91644, 6347
855502,91730, 6347
856002,91810, 6348
856502,91899, 6351
857002,91973, 6354
857502,92045, 6357
858002,92135, 6357
858502,92219, 6357
859002,92301, 6359
859502,92373, 6366
860002,92456, 6369
860502,92523, 6378
861002,92603, 6385
861502,92675, 6390
862002,92757, 6392
862502,92840, 6394
863002,92924, 6397
863502,93012, 6399
864002,93095, 6400
864502,93171, 6403
865002,93255, 6405
865502,93340, 6405
866002,93418, 6407
866502,93496, 6411
867002,93568, 6417
867502,93651, 6417
868002,93725, 6420
868502,93806, 6423
869002,93886, 6426
869502,93960, 6430
870002,94028, 6435
870502,94106, 6435
871002,94180, 6438
871502,94263, 6441
872002,94341, 6443
872502,94419, 6448
873002,94499, 6451
873502,94580, 6453
874002,94662, 6454
874502,94741, 6460
875002,94810, 6466
875502,94886, 6471
876002,94969, 6475
876502,95051, 6478
877002,95131, 6481
877502,95209, 6483
878002,95285, 6490
878502,95352, 6497
879002,95432, 6498
879502,95508, 6501
880002,95587, 6504
880502,95660, 6507
881002,95732, 6513
881502,95802, 6518
882002,95879, 6520
882502,95958, 6525
883002,96035, 6531
883502,96118, 6533
884002,96198, 6535
884502,96276, 6538
885002,96356, 6542
885502,96432, 6546
886002,96510, 6552
886502,96588, 6558
887002,96664, 6563
887502,96738, 6567
888002,96808, 6572
888502,96880, 6577
889002,96952, 6578
889502,97025, 6581
890002,97105, 6583
890502,97172, 6586
891002,97244, 6589
891502,97322, 6589
892002,97390, 6590
892502,97472, 6591
893002,97551, 6593
893502,97620, 6596
894002,97697, 6602
894502,97777, 6607
895002,97860, 6608
895502,97936, 6610
896002,98012, 6615
896502,98088, 6622
897002,98164, 6627
897502,98241, 6632
898002,98318, 6638
898502,98396, 6641
899002,98476, 6645
899502,98551, 6648
900002,98628, 6655
900502,98705, 6659
901002,98784, 6661
901502,98858, 6668
902002,98934, 6674
902502,99011, 6677
903002,99089, 6680
903502,99160, 6683
904002,99228, 6686
904502,99296, 6694
905002,99366, 6700
905502,99434, 6704
906002,99515, 6707
906502,99592, 6708
907002,99668, 6712
907502,99745, 6717
908002,99826, 6719
908502,99904, 6720
909002,99981, 6723
909502,100052, 6725
910002,100128, 6728
910502,100207, 6730
911002,100279, 6732
911502,100354, 6736
912002,100427, 6740
912502,100506, 6743
913002,100583, 6747
913502,100659, 6754
914002,100734, 6756
914502,100816, 6758
915002,100897, 6761
915502,100979, 6765
916002,101059, 6766
916502,101129, 6767
917002,101207, 6772
917502,101279, 6774
918002,101355, 6778
918502,101439, 6781
919002,101515, 6786
919502,101590, 6792
920002,101673, 6795
920502,101744, 6798
921002,101816, 6802
921502,101900, 6804
922002,101975, 6807
922502,102053, 6813
923002,102132, 6816
923502,102210, 6818
924002,102291, 6821
924502,102365, 6825
925002,102441, 6826
925502,102513, 6828
926002,102585, 6833
926502,102658, 6838
927002,102730, 6843
927502,102812, 6844
928002,102879, 6848
928502,102956, 6851
929002,103033, 6852
929502,103114, 6853
930002,103192, 6854
930502,103263, 6857
931002,103337, 6857
931502,103423, 6861
932002,103499, 6863
932502,103585, 6864
933002,103661, 6867
933502,103743, 6867
934002,103828, 6867
934502,103906, 6873
935002,103981, 6878
935502,104051, 6884
936002,104128, 6888
936502,104217, 6891
937002,104300, 6892
937502,104385, 6893
938002,104457, 6896
938502,104531, 6903
939002,104613, 6907
939502,104699, 6909
940002,104779, 6916
940502,104863, 6922
941002,104930, 6933
941502,105016, 6933
942002,105103, 6935
942502,105182, 6938
943002,105261, 6942
943502,105338, 6943
944002,105414, 6945
944502,105486, 6950
945002,105558, 6958
945502,105634, 6959
946002,105710, 6963
946502,105785, 6965
947002,105859, 6970
947502,105946, 6974
948002,106022, 6978
948502,106098, 6982
949002,106182, 6984
949502,106254, 6988
950002,106341, 6988
950502,106420, 6989
951002,106495, 6991
951502,106579, 6993
952002,106661, 6995
952502,106741, 6997
953002,106813, 7001
953502,106900, 7004
954002,106976, 7007
954502,107060, 7009
955002,107142, 7012
955502,107224, 7017
956002,107299, 7023
956502,107383, 7026
957002,107467, 7028
957502,107554, 7032
958002,107637, 7035
958502,107713, 7037
959002,107789, 7041
959502,107875, 7044
960002,107958, 7048
960502,108034, 7053
961002,108104, 7061
961502,108188, 7066
962002,108274, 7068
962502,108350, 7072
963002,108433, 7074
963502,108519, 7074
964002,108597, 7078
964502,108679, 7080
965002,108762, 7080
965502,108839, 7083
966002,108921, 7086
966502,108996, 7091
967002,109081, 7094
967502,109168, 7095
968002,109255, 7095
968502,109338, 7100
969002,109415, 7104
969502,109500, 7108
970002,109581, 7113
970502,109658, 7118
971002,109738, 7122
971502,109816, 7129
972002,109883, 7142
972502,109958, 7146
973002,110040, 7152
973502,110118, 7156
974002,110197, 7159
974502,110280, 7160
975002,110363, 7161
975502,110436, 7164
976002,110518, 7166
976502,110590, 7168
977002,110676, 7170
977502,110754, 7172
978002,110832, 7174
978502,110909, 7177
979002,110983, 7184
979502,111065, 7187
980002,111148, 7190
980502,111229, 7193
981002,111304, 7197
981502,111385, 7199
982002,111459, 7203
982502,111537, 7205
983002,111617, 7207
983502,111704, 7209
984002,111785, 7212
984502,111871, 7215
985002,111959, 7215
985502,112043, 7217
986002,112127, 7219
986502,112204, 7222
987002,112287, 7224
987502,112374, 7225
988002,112453, 7230
988502,112542, 7230
989002,112623, 7235
989502,112707, 7239
990002,112786, 7244
990502,112861, 7249
991002,112933, 7256
991502,113011, 7260
992002,113094, 7261
992502,113176, 7265
993002,113264, 7268
993502,113348, 7273
994002,113427, 7274
994502,113513, 7276
995002,113595, 7278
995502,113682, 7284
996002,113760, 7289
996502,113848, 7292
997002,113928, 7295
997502,114003, 7301
998002,114088, 7301
998502,114158, 7304
999002,114245, 7305
999502,114331, 7306
1000002,114416, 7306
1000502,114504, 7306
1001002,114588, 7308
1001502,114670, 7311
1002002,114754, 7315
1002502,114838, 7318
1003002,114915, 7322
1003502,115006, 7325
1004002,115084, 7328
1004502,115165, 7335
1005002,115252, 7338
1005502,115335, 7341
1006002,115413, 7344
1006502,115500, 7348
1007002,115582, 7352
1007502,115671, 7354
1008002,115750, 7358
1008502,115829, 7364
1009002,115907, 7369
1009502,115993, 7371
1010002,116081, 7373
1010502,116170, 7373
1011002,116257, 7373
1011502,116343, 7374
1012002,116425, 7378
1012502,116510, 7383
1013002,116590, 7386
1013502,116674, 7390
1014002,116764, 7392
1014502,116849, 7398
1015002,116927, 7401
1015502,117008, 7404
1016002,117091, 7407
1016502,117175, 7412
1017002,117257, 7416
1017502,117338, 7423
1018002,117428, 7424
1018502,117515, 7429
1019002,117598, 7435
1019502,117677, 7438
1020002,117763, 7443
1020502,117854, 7445
1021002,117944, 7448
1021502,118039, 7451
1022002,118134, 7451
1022502,118209, 7457
1023002,118295, 7459
1023502,118383, 7461
1024002,118470, 7464
1024502,118564, 7464
1025002,118647, 7467
1025502,118733, 7470
1026002,118817, 7475
1026502,118902, 7477
1027002,118982, 7481
1027502,119070, 7482
1028002,119150, 7484
1028502,119236, 7488
1029002,119316, 7490
1029502,119398, 7490
1030002,119491, 7491
1030502,119580, 7493
1031002,119660, 7495
1031502,119745, 7498
1032002,119818, 7502
1032502,119904, 7506
1033002,119983, 7511
1033502,120065, 7518
1034002,120151, 7520
1034502,120232, 7522
1035002,120312, 7530
1035502,120392, 7534
1036002,120472, 7538
1036502,120552, 7542
1037002,120631, 7545
1037502,120717, 7547
1038002,120805, 7548
1038502,120887, 7553
1039002,120976, 7554
1039502,121061, 7555
1040002,121155, 7556
1040502,121239, 7560
1041002,121322, 7563
1041502,121403, 7565
1042002,121490, 7568
1042502,121570, 7573
1043002,121656, 7577
1043502,121737, 7580
1044002,121828, 7582
1044502,121918, 7585
1045002,121999, 7591
1045502,122089, 7593
1046002,122178, 7594
1046502,122277, 7594
1047002,122360, 7597
1047502,122451, 7598
1048002,122541, 7599
1048502,122628, 7600
1049002,122722, 7604
1049502,122809, 7610
1050002,122889, 7618
1050502,122968, 7626
1051002,123053, 7633
1051502,123129, 7639
1052002,123208, 7647
1052502,123287, 7652
1053002,123377, 7656
1053502,123453, 7661
1054002,123536, 7665
1054502,123621, 7667
1055002,123702, 7672
1055502,123783, 7676
1056002,123867, 7678
1056502,123948, 7679
1057002,124030, 7681
1057502,124116, 7687
1058002,124207, 7687
1058502,124289, 7688
1059002,124374, 7691
1059502,124458, 7693
1060002,124538, 7698
1060502,124628, 7700
1061002,124713, 7701
1061502,124794, 7703
1062002,124874, 7710
1062502,124954, 7715
1063002,125027, 7720
1063502,125100, 7726
1064002,125179, 7731
1064502,125264, 7736
1065002,125342, 7739
1065502,125423, 7740
1066002,125503, 7745
1066502,125590, 7746
1067002,125671, 7749
1067502,125758, 7750
1068002,125839, 7754
1068502,125922, 7756
1069002,125998, 7760
1069502,126081, 7766
1070002,126170, 7769
1070502,126258, 7771
1071002,126347, 7773
1071502,126433, 7775
1072002,126518, 7776
1072502,126609, 7777
1073002,126696, 7779
1073502,126790, 7782
1074002,126874, 7787
1074502,126965, 7789
1075002,127052, 7790
1075502,127136, 7797
1076002,127225, 7800
1076502,127307, 7803
1077002,127385, 7808
1077502,127462, 7814
1078002,127546, 7817
1078502,127627, 7824
1079002,127704, 7830
1079502,127792, 7831
1080002,127877, 7835
1080502,127953, 7837
1081002,128030, 7842
1081502,128107, 7846
1082002,128191, 7848
1082502,128273, 7850
1083002,128360, 7853
1083502,128448, 7855
1084002,128539, 7857
1084502,128623, 7859
1085002,128702, 7864
1085502,128787, 7865
1086002,128873, 7867
1086502,128958, 7870
1087002,129045, 7873
1087502,129126, 7878
1088002,129197, 7884
1088502,129278, 7888
1089002,129361, 7891
1089502,129451, 7894
1090002,129530, 7901
1090502,129617, 7904
1091002,129705, 7908
1091502,129790, 7913
1092002,129873, 7917
1092502,129959, 7922
1093002,130041, 7927
1093502,130126, 7931
1094002,130200, 7936
1094502,130290, 7936
1095002,130371, 7938
1095502,130449, 7940
1096002,130533, 7943
1096502,130619, 7948
1097002,130706, 7951
1097502,130793, 7953
1098002,130870, 7959
1098502,130950, 7962
1099002,131028, 7965
1099502,131103, 7967
1100002,131192, 7968
1100502,131279, 7970
1101002,131368, 7970
1101502,131459, 7970
1102002,131548, 7972
1102502,131638, 7973
1103002,131723, 7977
1103502,131803, 7982
1104002,131886, 7985
1104502,131961, 7990
1105002,132043, 7991
1105502,132139, 7992
1106002,132221, 7994
1106502,132308, 7998
1107002,132384, 8002
1107502,132465, 8005
1108002,132544, 8006
1108502,132625, 8010
1109002,132702, 8017
1109502,132781, 8018
1110002,132861, 8021
1110502,132938, 8023
1111002,133020, 8026
1111502,133095, 8032
1112002,133178, 8036
1112502,133253, 8045
1113002,133335, 8049
1113502,133420, 8049
1114002,133500, 8053
1114502,133575, 8059
1115002,133650, 8062
1115502,133730, 8065
1116002,133809, 8068
1116502,133887, 8071
1117002,133965, 8073
1117502,134045, 8077
1118002,134119, 8081
1118502,134201, 8084
1119002,134277, 8086
1119502,134350, 8089
1120002,134432, 8094
1120502,134515, 8096
1121002,134600, 8097
1121502,134676, 8100
1122002,134756, 8103
1122502,134836, 8106
1123002,134914, 8110
1123502,135000, 8111
1124002,135089, 8113
1124502,135172, 8114
1125002,135254, 8115
1125502,135339, 8118
1126002,135423, 8121
1126502,135507, 8126
1127002,135587, 8129
1127502,135671, 8134
1128002,135749, 8140
1128502,135833, 8144
1129002,135921, 8145
1129502,136008, 8147
1130002,136080, 8153
1130502,136168, 8154
1131002,136241, 8156
1131502,136323, 8159
1132002,136404, 8162
1132502,136482, 8165
1133002,136559, 8169
1133502,136644, 8171
1134002,136727, 8175
1134502,136806, 8178
1135002,136893, 8181
1135502,136977, 8184
1136002,137057, 8188
1136502,137137, 8190
1137002,137216, 8198
1137502,137298, 8200
1138002,137380, 8203
1138502,137467, 8205
1139002,137552, 8208
1139502,137635, 8211
1140002,137714, 8217
1140502,137800, 8220
1141002,137885, 8221
1141502,137970, 8222
1142002,138058, 8223
1142502,138146, 8226
1143002,138229, 8227
1143502,138308, 8231
1144002,138397, 8232
1144502,138481, 8236
1145002,138555, 8244
1145502,138639, 8246
1146002,138711, 8250
1146502,138792, 8252
1147002,138862, 8257
1147502,138949, 8259
1148002,139038, 8259
1148502,139115, 8264
1149002,139192, 8268
1149502,139268, 8276
1150002,139350, 8279
1150502,139427, 8283
1151002,139512, 8285
1151502,139596, 8287
1152002,139680, 8289
1152502,139760, 8295
1153002,139840, 8297
1153502,139931, 8297
1154002,140021, 8299
1154502,140104, 8301
1155002,140185, 8304
1155502,140268, 8309
1156002,140348, 8312
1156502,140423, 8320
1157002,140493, 8326
1157502,140573, 8330
1158002,140656, 8331
1158502,140739, 8334
1159002,140816, 8338
1159502,140887, 8342
1160002,140966, 8346
1160502,141050, 8349
1161002,141139, 8349
1161502,141222, 8351
1162002,141302, 8353
1162502,141387, 8356
1163002,141475, 8356
1163502,141560, 8360
1164002,141647, 8363
1164502,141733, 8364
1165002,141802, 8371
1165502,141888, 8373
1166002,141964, 8376
1166502,142046, 8378
1167002,142127, 8383
1167502,142215, 8384
1168002,142306, 8385
1168502,142388, 8390
1169002,142474, 8393
1169502,142554, 8398
1170002,142636, 8402
1170502,142721, 8404
1171002,142805, 8407
1171502,142893, 8409
1172002,142973, 8410
1172502,143057, 8412
1173002,143146, 8412
1173502,143223, 8414
1174002,143309, 8415
1174502,143388, 8417
1175002,143472, 8418
1175502,143559, 8418
1176002,143649, 8420
1176502,143731, 8422
1177002,143810, 8427
1177502,143888, 8432
1178002,143959, 8440
1178502,144035, 8447
1179002,144110, 8450
1179502,144189, 8456
1180002,144268, 8458
1180502,144347, 8463
1181002,144433, 8466
1181502,144507, 8473
1182002,144583, 8478
1182502,144673, 8479
1183002,144753, 8482
1183502,144834, 8484
1184002,144916, 8489
1184502,144993, 8491
1185002,145074, 8493
1185502,145162, 8496
1186002,145251, 8497
1186502,145336, 8499
1187002,145423, 8500
1187502,145513, 8500
1188002,145600, 8501
1188502,145691, 8503
1189002,145778, 8507
1189502,145859, 8512
1190002,145947, 8513
1190502,146035, 8515
1191002,146120, 8521
1191502,146203, 8527
1192002,146285, 8531
1192502,146366, 8534
1193002,146450, 8535
1193502,146539, 8537
1194002,146628, 8538
1194502,146718, 8539
1195002,146799, 8543
1195502,146882, 8546
1196002,146964, 8550
1196502,147051, 8554
1197002,147133, 8557
1197502,147215, 8560
1198002,147299, 8564
1198502,147378, 8567
1199002,147462, 8570
1199502,147553, 8573
1200002,147639, 8577
1200502,147722, 8580
1201002,147813, 8583
1201502,147883, 8589
1202002,147968, 8592
1202502,148053, 8594
1203002,148134, 8597
1203502,148228, 8598
1204002,148314, 8598
1204502,148407, 8600
1205002,148491, 8603
1205502,148580, 8604
1206002,148672, 8604
1206502,148757, 8605
1207002,148843, 8608
1207502,148925, 8613
1208002,149010, 8615
1208502,149098, 8617
1209002,149195, 8618
1209502,149287, 8618
1210002,149375, 8620
1210502,149464, 8620
1211002,149558, 8622
1211502,149639, 8626
1212002,149724, 8629
1212502,149814, 8632
1213002,149902, 8636
1213502,149985, 8639
1214002,150067, 8644
1214502,150155, 8646
1215002,150245, 8647
1215502,150336, 8649
1216002,150419, 8654
1216502,150500, 8660
1217002,150582, 8663
1217502,150667, 8668
1218002,150752, 8670
1218502,150840, 8671
1219002,150920, 8673
1219502,151003, 8675
1220002,151097, 8675
1220502,151172, 8677
1221002,151260, 8678
1221502,151340, 8680
1222002,151422, 8684
1222502,151509, 8684
1223002,151597, 8685
1223502,151682, 8688
1224002,151769, 8690
1224502,151860, 8695
1225002,151947, 8697
1225502,152030, 8701
1226002,152120, 8703
1226502,152208, 8706
1227002,152295, 8708
1227502,152384, 8709
1228002,152476, 8712
1228502,152563, 8715
1229002,152654, 8718
1229502,152747, 8718
1230002,152828, 8722
1230502,152922, 8722
1231002,153013, 8724
1231502,153098, 8728
1232002,153196, 8730
1232502,153281, 8731
1233002,153363, 8735
1233502,153452, 8737
1234002,153530, 8742
1234502,153622, 8742
1235002,153709, 8746
1235502,153797, 8751
1236002,153878, 8757
1236502,153956, 8759
1237002,154034, 8762
1237502,154117, 8763
1238002,154197, 8767
1238502,154278, 8771
1239002,154364, 8771
1239502,154450, 8773
1240002,154531, 8775
1240502,154617, 8776
1241002,154702, 8779
1241502,154785, 8782
1242002,154870, 8784
1242502,154962, 8785
1243002,155049, 8789
1243502,155129, 8793
1244002,155214, 8798
1244502,155299, 8803
1245002,155389, 8805
1245502,155472, 8810
1246002,155564, 8812
1246502,155652, 8813
1247002,155729, 8816
1247502,155814, 8821
1248002,155901, 8823
1248502,155982, 8826
1249002,156066, 8830
1249502,156153, 8830
1250002,156244, 8830
1250502,156332, 8833
1251002,156414, 8836
1251502,156504, 8838
1252002,156597, 8838
1252502,156685, 8838
1253002,156775, 8840
1253502,156868, 8840
1254002,156956, 8840
1254502,157048, 8841
1255002,157135, 8849
1255502,157226, 8854
1256002,157313, 8859
1256502,157395, 8864
1257002,157480, 8870
1257502,157563, 8877
1258002,157656, 8878
1258502,157743, 8880
1259002,157833, 8883
1259502,157920, 8886
1260002,158009, 8888
1260502,158097, 8892
1261002,158183, 8896
1261502,158278, 8900
1262002,158358, 8905
1262502,158442, 8909
1263002,158529, 8913
1263502,158614, 8916
1264002,158696, 8922
1264502,158780, 8923
1265002,158860, 8927
1265502,158948, 8930
1266002,159039, 8931
1266502,159131, 8932
1267002,159217, 8935
1267502,159305, 8937
1268002,159399, 8937
1268502,159488, 8939
1269002,159577, 8941
1269502,159671, 8942
1270002,159755, 8948
1270502,159843, 8950
1271002,159937, 8952
1271502,160028, 8953
1272002,160117, 8954
1272502,160201, 8956
1273002,160291, 8956
1273502,160377, 8959
1274002,160467, 8961
1274502,160556, 8963
1275002,160642, 8968
1275502,160734, 8971
1276002,160815, 8977
1276502,160897, 8984
1277002,160990, 8985
1277502,161077, 8988
1278002,161167, 8990
1278502,161261, 8991
1279002,161352, 8994
1279502,161435, 8997
1280002,161523, 9001
1280502,161607, 9003
1281002,161692, 9008
1281502,161778, 9010
1282002,161867, 9012
1282502,161958, 9014
1283002,162045, 9016
1283502,162138, 9018
1284002,162230, 9020
1284502,162319, 9020
1285002,162405, 9024
1285502,162497, 9025
1286002,162595, 9026
1286502,162680, 9030
1287002,162771, 9032
1287502,162852, 9035
1288002,162940, 9038
1288502,163029, 9039
1289002,163116, 9044
1289502,163204, 9046
1290002,163290, 9049
1290502,163382, 9052
1291002,163466, 9054
1291502,163554, 9055
1292002,163647, 9056
1292502,163740, 9056
1293002,163827, 9059
1293502,163922, 9060
1294002,164010, 9062
1294502,164079, 9065
1295002,164166, 9068
1295502,164267, 9069
1296002,164354, 9070
1296502,164435, 9076
1297002,164521, 9082
1297502,164612, 9086
1298002,164692, 9091
1298502,164775, 9095
1299002,164863, 9099
1299502,164956, 9102
1300002,165042, 9106
1300502,165134, 9108
1301002,165228, 9109
1301502,165316, 9110
1302002,165406, 9112
1302502,165483, 9118
1303002,165576, 9119
1303502,165659, 9123
1304002,165743, 9127
1304502,165836, 9128
1305002,165921, 9130
1305502,166015, 9132
1306002,166108, 9135
1306502,166200, 9136
1307002,166292, 9137
1307502,166381, 9138
1308002,166472, 9141
1308502,166564, 9143
1309002,166655, 9143
1309502,166749, 9143
1310002,166837, 9147
1310502,166927, 9147
1311002,167015, 9148
1311502,167105, 9153
1312002,167206, 9153
1312502,167295, 9153
1313002,167391, 9153
1313502,167480, 9155
1314002,167567, 9158
1314502,167654, 9160
1315002,167741, 9163
1315502,167835, 9163
1316002,167918, 9170
1316502,168012, 9172
1317002,168103, 9177
1317502,168198, 9182
1318002,168282, 9186
1318502,168376, 9187
1319002,168468, 9191
1319502,168559, 9193
1320002,168651, 9195
1320502,168745, 9195
1321002,168830, 9201
1321502,168921, 9204
1322002,169012, 9206
1322502,169109, 9206
1323002,169195, 9210
1323502,169285, 9214
1324002,169379, 9215
1324502,169476, 9217
1325002,169567, 9218
1325502,169663, 9219
1326002,169752, 9220
1326502,169848, 9222
1327002,169939, 9225
1327502,170038, 9225
1328002,170133, 9228
1328502,170222, 9232
1329002,170308, 9236
1329502,170393, 9240
1330002,170478, 9244
1330502,170568, 9245
1331002,170657, 9247
1331502,170745, 9250
1332002,170834, 9256
1332502,170920, 9259
1333002,171009, 9260
1333502,171106, 9262
1334002,171198, 9263
1334502,171294, 9264
1335002,171383, 9264
1335502,171478, 9266
1336002,171569, 9268
1336502,171662, 9269
1337002,171757, 9269
1337502,171846, 9276
1338002,171930, 9281
1338502,172020, 9282
1339002,172110, 9285
1339502,172206, 9287
1340002,172289, 9293
1340502,172388, 9294
1341002,172479, 9294
1341502,172572, 9296
1342002,172659, 9300
1342502,172750, 9300
1343002,172836, 9300
1343502,172928, 9301
1344002,173014, 9306
1344502,173106, 9306
1345002,173189, 9309
1345502,173272, 9312
1346002,173358, 9316
1346502,173449, 9318
1347002,173533, 9322
1347502,173624, 9323
1348002,173717, 9324
1348502,173806, 9325
1349002,173896, 9326
1349502,173984, 9329
1350002,174070, 9331
1350502,174162, 9333
1351002,174249, 9333
1351502,174344, 9334
1352002,174435, 9334
1352502,174525, 9335
1353002,174613, 9338
1353502,174699, 9340
1354002,174782, 9345
1354502,174872, 9348
1355002,174948, 9352
1355502,175021, 9357
1356002,175108, 9360
1356502,175195, 9362
1357002,175286, 9365
1357502,175378, 9367
1358002,175477, 9367
1358502,175560, 9368
1359002,175654, 9369
1359502,175743, 9372
1360002,175831, 9373
1360502,175922, 9373
1361002,176013, 9374
1361502,176110, 9374
1362002,176209, 9374
1362502,176300, 9377
1363002,176390, 9380
1363502,176488, 9380
1364002,176580, 9381
1364502,176671, 9384
1365002,176759, 9390
1365502,176850, 9393
1366002,176934, 9399
1366502,177028, 9404
1367002,177109, 9409
1367502,177198, 9413
1368002,177294, 9414
1368502,177384, 9415
1369002,177478, 9419
1369502,177572, 9421
1370002,177663, 9424
1370502,177758, 9427
1371002,177850, 9429
1371502,177949, 9429
1372002,178036, 9432
1372502,178119, 9437
1373002,178213, 9437
1373502,178304, 9440
1374002,178394, 9443
1374502,178482, 9444
1375002,178569, 9445
1375502,178666, 9446
1376002,178761, 9447
1376502,178854, 9449
1377002,178943, 9450
1377502,179031, 9454
1378002,179117, 9457
