step, arrivals_sum, infringement_sum 
478002,25980, 3068
478502,26040, 3074
479002,26105, 3079
479502,26171, 3080
480002,26224, 3087
480502,26287, 3090
481002,26350, 3091
481502,26407, 3093
482002,26455, 3099
482502,26504, 3105
483002,26572, 3106
483502,26626, 3107
484002,26690, 3107
484502,26753, 3109
485002,26812, 3115
485502,26878, 3115
486002,26933, 3122
486502,26994, 3127
487002,27049, 3132
487502,27108, 3137
488002,27161, 3139
488502,27223, 3143
489002,27284, 3147
489502,27346, 3151
490002,27404, 3155
490502,27469, 3157
491002,27530, 3159
491502,27584, 3164
492002,27643, 3168
492502,27700, 3171
493002,27757, 3172
493502,27821, 3176
494002,27878, 3178
494502,27936, 3180
495002,27996, 3182
495502,28049, 3183
496002,28109, 3184
496502,28175, 3185
497002,28232, 3191
497502,28292, 3194
498002,28353, 3196
498502,28414, 3199
499002,28481, 3199
499502,28545, 3202
500002,28606, 3205
500502,28663, 3210
501002,28730, 3214
501502,28786, 3220
502002,28842, 3228
502502,28904, 3232
503002,28967, 3234
503502,29035, 3236
504002,29097, 3239
504502,29159, 3240
505002,29227, 3242
505502,29292, 3243
506002,29352, 3246
506502,29419, 3250
507002,29481, 3254
507502,29550, 3254
508002,29622, 3256
508502,29685, 3260
509002,29754, 3261
509502,29820, 3264
510002,29885, 3269
510502,29955, 3272
511002,30022, 3279
511502,30091, 3283
512002,30154, 3286
512502,30213, 3289
513002,30279, 3290
513502,30341, 3293
514002,30411, 3297
514502,30476, 3298
515002,30538, 3303
515502,30601, 3306
516002,30672, 3310
516502,30731, 3317
517002,30790, 3322
517502,30858, 3323
518002,30915, 3326
518502,30986, 3328
519002,31043, 3331
519502,31098, 3337
520002,31158, 3340
520502,31218, 3342
521002,31282, 3345
521502,31342, 3351
522002,31405, 3355
522502,31472, 3356
523002,31532, 3358
523502,31597, 3361
524002,31657, 3363
524502,31727, 3363
525002,31785, 3369
525502,31841, 3371
526002,31904, 3371
526502,31972, 3373
527002,32029, 3375
527502,32094, 3376
528002,32144, 3380
528502,32205, 3380
529002,32265, 3383
529502,32326, 3385
530002,32378, 3388
530502,32439, 3393
531002,32495, 3398
531502,32548, 3403
532002,32613, 3406
532502,32667, 3409
533002,32723, 3414
533502,32789, 3415
534002,32850, 3419
534502,32917, 3420
535002,32982, 3421
535502,33043, 3424
536002,33106, 3426
536502,33163, 3428
537002,33225, 3430
537502,33280, 3432
538002,33332, 3435
538502,33386, 3438
539002,33440, 3441
539502,33498, 3441
540002,33564, 3442
540502,33623, 3444
541002,33686, 3446
541502,33745, 3450
542002,33814, 3453
542502,33883, 3454
543002,33941, 3457
543502,33998, 3464
544002,34062, 3468
544502,34120, 3473
545002,34181, 3475
545502,34240, 3480
546002,34306, 3482
546502,34365, 3487
547002,34427, 3489
547502,34481, 3493
548002,34551, 3493
548502,34616, 3493
549002,34672, 3498
549502,34730, 3500
550002,34795, 3501
550502,34852, 3503
551002,34910, 3504
551502,34969, 3506
552002,35029, 3509
552502,35085, 3510
553002,35147, 3513
553502,35206, 3519
554002,35258, 3522
554502,35320, 3523
555002,35371, 3525
555502,35432, 3529
556002,35494, 3531
556502,35549, 3535
557002,35610, 3536
557502,35675, 3539
558002,35738, 3543
558502,35797, 3547
559002,35850, 3551
559502,35915, 3552
560002,35976, 3553
560502,36045, 3554
561002,36107, 3556
561502,36166, 3557
562002,36231, 3560
562502,36285, 3565
563002,36343, 3568
563502,36401, 3574
564002,36467, 3575
564502,36523, 3577
565002,36586, 3580
565502,36655, 3580
566002,36719, 3581
566502,36790, 3583
567002,36853, 3586
567502,36909, 3587
568002,36978, 3589
568502,37038, 3591
569002,37106, 3595
569502,37167, 3596
570002,37221, 3598
570502,37282, 3598
571002,37352, 3598
571502,37418, 3601
572002,37483, 3601
572502,37543, 3604
573002,37607, 3606
573502,37667, 3609
574002,37727, 3612
574502,37794, 3614
575002,37859, 3619
575502,37927, 3620
576002,37988, 3621
576502,38049, 3622
577002,38112, 3625
577502,38178, 3630
578002,38241, 3632
578502,38302, 3636
579002,38365, 3640
579502,38421, 3641
580002,38474, 3645
580502,38537, 3646
581002,38596, 3649
581502,38662, 3651
582002,38715, 3656
582502,38769, 3659
583002,38833, 3661
583502,38887, 3661
584002,38952, 3663
584502,39010, 3665
585002,39072, 3665
585502,39130, 3668
586002,39187, 3669
586502,39257, 3671
587002,39325, 3672
587502,39397, 3672
588002,39451, 3676
588502,39513, 3679
589002,39577, 3680
589502,39640, 3682
590002,39696, 3686
590502,39759, 3688
591002,39822, 3689
591502,39886, 3690
592002,39939, 3696
592502,39996, 3699
593002,40047, 3704
593502,40109, 3705
594002,40164, 3708
594502,40223, 3709
595002,40275, 3713
595502,40330, 3715
596002,40382, 3717
596502,40433, 3719
597002,40493, 3719
597502,40548, 3722
598002,40612, 3723
598502,40673, 3724
599002,40736, 3726
599502,40795, 3726
600002,40860, 3727
600502,40918, 3728
601002,40978, 3731
601502,41041, 3735
602002,41099, 3737
602502,41161, 3738
603002,41234, 3738
603502,41303, 3740
604002,41359, 3742
604502,41423, 3745
605002,41480, 3746
605502,41540, 3748
606002,41595, 3751
606502,41655, 3755
607002,41713, 3756
607502,41776, 3760
608002,41840, 3763
608502,41903, 3765
609002,41964, 3770
609502,42031, 3772
610002,42091, 3777
610502,42142, 3781
611002,42206, 3785
611502,42268, 3786
612002,42328, 3789
612502,42387, 3793
613002,42455, 3797
613502,42512, 3797
614002,42571, 3799
614502,42637, 3801
615002,42697, 3803
615502,42754, 3806
616002,42814, 3806
616502,42880, 3807
617002,42942, 3807
617502,43000, 3809
618002,43058, 3813
618502,43114, 3815
619002,43173, 3816
619502,43230, 3818
620002,43282, 3825
620502,43335, 3825
621002,43392, 3825
621502,43447, 3827
622002,43503, 3827
622502,43556, 3831
623002,43605, 3835
623502,43662, 3836
624002,43717, 3837
624502,43776, 3838
625002,43832, 3842
625502,43888, 3844
626002,43940, 3847
626502,43989, 3849
627002,44040, 3852
627502,44098, 3852
628002,44160, 3853
628502,44214, 3856
629002,44273, 3858
629502,44326, 3861
630002,44372, 3867
630502,44425, 3871
631002,44482, 3873
631502,44541, 3874
632002,44590, 3877
632502,44646, 3879
633002,44704, 3881
633502,44760, 3884
634002,44820, 3886
634502,44883, 3888
635002,44945, 3888
635502,45012, 3889
636002,45063, 3891
636502,45120, 3893
637002,45184, 3895
637502,45234, 3899
638002,45297, 3901
638502,45354, 3902
639002,45416, 3903
639502,45474, 3907
640002,45533, 3908
640502,45595, 3909
641002,45648, 3913
641502,45701, 3914
642002,45759, 3916
642502,45810, 3919
643002,45856, 3924
643502,45907, 3927
644002,45962, 3929
644502,46016, 3932
645002,46072, 3934
645502,46124, 3936
646002,46180, 3940
646502,46225, 3942
647002,46269, 3947
647502,46318, 3948
648002,46368, 3948
648502,46425, 3949
649002,46478, 3951
649502,46531, 3952
650002,46582, 3953
650502,46639, 3955
651002,46691, 3958
651502,46744, 3959
652002,46786, 3963
652502,46844, 3965
653002,46896, 3966
653502,46946, 3966
654002,46987, 3967
654502,47026, 3970
655002,47079, 3970
655502,47132, 3970
656002,47171, 3972
656502,47201, 3975
657002,47243, 3978
657502,47287, 3983
658002,47319, 3985
658502,47353, 3989
659002,47406, 3989
659502,47439, 3993
660002,47486, 3997
660502,47535, 4001
661002,47584, 4003
661502,47634, 4004
662002,47685, 4006
662502,47720, 4010
663002,47767, 4011
663502,47808, 4013
664002,47852, 4014
664502,47880, 4017
665002,47933, 4019
665502,47978, 4023
666002,48023, 4024
666502,48073, 4027
667002,48122, 4030
667502,48165, 4033
668002,48212, 4033
668502,48254, 4034
669002,48307, 4035
669502,48356, 4038
670002,48407, 4040
670502,48455, 4041
671002,48509, 4041
671502,48563, 4045
672002,48612, 4045
672502,48663, 4049
673002,48711, 4053
673502,48761, 4054
674002,48811, 4054
674502,48859, 4058
675002,48907, 4060
675502,48961, 4063
676002,49013, 4068
676502,49069, 4071
677002,49116, 4072
677502,49166, 4075
678002,49225, 4075
678502,49283, 4077
679002,49333, 4080
679502,49378, 4081
680002,49434, 4083
680502,49486, 4084
681002,49540, 4086
681502,49593, 4088
682002,49648, 4089
682502,49710, 4089
683002,49761, 4092
683502,49817, 4094
684002,49870, 4096
684502,49923, 4099
685002,49972, 4099
685502,50018, 4101
686002,50069, 4106
686502,50126, 4109
687002,50182, 4111
687502,50233, 4115
688002,50287, 4117
688502,50345, 4119
689002,50402, 4123
689502,50467, 4124
690002,50511, 4128
690502,50551, 4130
691002,50612, 4131
691502,50667, 4132
692002,50724, 4133
692502,50780, 4136
693002,50839, 4137
693502,50891, 4142
694002,50937, 4145
694502,50984, 4149
695002,51029, 4152
695502,51087, 4154
696002,51138, 4156
696502,51194, 4157
697002,51250, 4159
697502,51301, 4160
698002,51350, 4162
698502,51403, 4165
699002,51457, 4166
699502,51514, 4167
700002,51563, 4170
700502,51620, 4171
701002,51677, 4173
701502,51731, 4176
702002,51783, 4180
702502,51836, 4183
703002,51887, 4185
703502,51943, 4185
704002,52000, 4187
704502,52057, 4187
705002,52118, 4188
705502,52165, 4189
706002,52219, 4189
706502,52273, 4190
707002,52327, 4193
707502,52387, 4195
708002,52437, 4199
708502,52485, 4201
709002,52536, 4202
709502,52595, 4202
710002,52655, 4203
710502,52708, 4203
711002,52761, 4207
711502,52814, 4208
712002,52872, 4208
712502,52921, 4211
713002,52976, 4212
713502,53030, 4215
714002,53078, 4219
714502,53124, 4224
715002,53175, 4224
715502,53224, 4225
716002,53267, 4225
716502,53312, 4227
717002,53358, 4229
717502,53403, 4230
718002,53455, 4232
718502,53503, 4235
719002,53544, 4236
719502,53601, 4236
720002,53649, 4236
720502,53706, 4237
721002,53759, 4238
721502,53809, 4241
