step, arrivals_sum, infringement_sum 
462502,31773, 2303
463002,31849, 2305
463502,31914, 2310
464002,31972, 2313
464502,32036, 2316
465002,32104, 2318
465502,32168, 2323
466002,32234, 2326
466502,32300, 2326
467002,32363, 2329
467502,32426, 2331
468002,32481, 2336
468502,32538, 2336
469002,32594, 2337
469502,32661, 2338
470002,32718, 2340
470502,32782, 2342
471002,32849, 2344
471502,32907, 2344
472002,32968, 2345
472502,33031, 2345
473002,33094, 2346
473502,33159, 2346
474002,33218, 2347
474502,33286, 2348
475002,33355, 2349
475502,33418, 2351
476002,33484, 2353
476502,33549, 2356
477002,33613, 2357
477502,33672, 2363
478002,33738, 2365
478502,33797, 2368
479002,33868, 2368
479502,33934, 2369
480002,33991, 2371
480502,34055, 2372
481002,34116, 2374
481502,34180, 2374
482002,34245, 2374
482502,34320, 2375
483002,34385, 2375
483502,34451, 2375
484002,34518, 2376
484502,34589, 2377
485002,34651, 2381
485502,34716, 2381
486002,34776, 2384
486502,34837, 2387
487002,34902, 2390
487502,34963, 2391
488002,35030, 2392
488502,35098, 2392
489002,35171, 2393
489502,35236, 2394
490002,35306, 2395
490502,35372, 2395
491002,35432, 2397
491502,35495, 2399
492002,35564, 2400
492502,35636, 2402
493002,35699, 2407
493502,35769, 2409
494002,35835, 2409
494502,35896, 2411
495002,35963, 2415
495502,36029, 2417
496002,36091, 2419
496502,36160, 2419
497002,36222, 2423
497502,36285, 2424
498002,36344, 2425
498502,36415, 2425
499002,36486, 2425
499502,36547, 2427
500002,36621, 2427
500502,36690, 2428
501002,36760, 2430
501502,36828, 2431
502002,36897, 2431
502502,36966, 2431
503002,37034, 2433
503502,37105, 2436
504002,37171, 2437
504502,37239, 2439
505002,37310, 2439
505502,37379, 2443
506002,37447, 2443
506502,37518, 2445
507002,37594, 2446
507502,37660, 2447
508002,37733, 2448
508502,37804, 2449
509002,37875, 2450
509502,37938, 2453
510002,38006, 2453
510502,38076, 2455
511002,38138, 2456
511502,38210, 2460
512002,38268, 2465
512502,38339, 2467
513002,38407, 2467
513502,38477, 2467
514002,38542, 2469
514502,38618, 2470
515002,38697, 2470
515502,38770, 2471
516002,38840, 2473
516502,38909, 2477
517002,38978, 2480
517502,39052, 2481
518002,39123, 2482
518502,39203, 2483
519002,39274, 2486
519502,39342, 2489
520002,39410, 2492
520502,39486, 2495
521002,39552, 2501
521502,39628, 2501
522002,39704, 2501
522502,39778, 2502
523002,39848, 2504
523502,39915, 2509
524002,39997, 2511
524502,40068, 2514
525002,40131, 2519
525502,40200, 2522
526002,40278, 2525
526502,40349, 2526
527002,40419, 2529
527502,40485, 2529
528002,40554, 2534
528502,40619, 2537
529002,40685, 2538
529502,40751, 2542
530002,40827, 2542
530502,40889, 2547
531002,40960, 2548
531502,41032, 2549
532002,41093, 2551
532502,41160, 2552
533002,41230, 2553
533502,41301, 2554
534002,41366, 2555
534502,41430, 2557
535002,41495, 2561
535502,41566, 2562
536002,41635, 2564
536502,41706, 2564
537002,41782, 2565
537502,41849, 2572
538002,41915, 2574
538502,41993, 2575
539002,42066, 2577
539502,42138, 2582
540002,42212, 2583
540502,42279, 2586
541002,42355, 2586
541502,42422, 2588
542002,42494, 2590
542502,42563, 2590
543002,42635, 2591
543502,42707, 2593
544002,42774, 2594
544502,42842, 2597
545002,42922, 2598
545502,42983, 2605
546002,43058, 2608
546502,43135, 2608
547002,43209, 2611
547502,43286, 2611
548002,43358, 2612
548502,43437, 2613
549002,43513, 2613
549502,43584, 2614
550002,43657, 2614
550502,43732, 2617
551002,43807, 2619
551502,43875, 2622
552002,43950, 2625
552502,44022, 2628
553002,44095, 2630
553502,44167, 2631
554002,44239, 2634
554502,44315, 2638
555002,44383, 2641
555502,44457, 2645
556002,44530, 2647
556502,44606, 2649
557002,44680, 2649
557502,44754, 2651
558002,44832, 2652
558502,44914, 2652
559002,44983, 2654
559502,45054, 2654
560002,45134, 2655
560502,45214, 2657
561002,45289, 2658
561502,45368, 2660
562002,45445, 2662
562502,45522, 2665
563002,45601, 2667
