step, arrivals_sum, infringement_sum, reward ,arr,inf
736002,95088,176163,-162074.967751391,0.129195301099725,0.239351251762903
736502,95191,176331,-326943.943780909,0.129247442641025,0.239416865127318
737002,95293,176433,-243590.34697808,0.129298156585735,0.239392837468555
737502,95394,176532,-248715.137977908,0.129347445837435,0.239364774604001
738002,95490,176611,-225313.880899006,0.129389893252322,0.239309649567345
738502,95594,176752,-285601.001806894,0.129443115929273,0.239338552908455
739002,95693,176831,-225390.705161722,0.129489500705005,0.239283520206982
739502,95799,176901,-212226.869276023,0.129545288586103,0.239216391571625
740002,95897,176989,-234731.607572436,0.129590190296783,0.239173677908979
740502,95997,177114,-267341.339508504,0.129637732241101,0.239180988032443
741002,96101,177208,-237442.555907069,0.129690608122515,0.239146453046011
741502,96201,177324,-263066.001475223,0.129738018238656,0.239141634142592
742002,96304,177452,-279893.354907924,0.129789407575721,0.239152994196781
742502,96411,177538,-227467.41992463,0.12984611489262,0.239107773447075
743002,96517,177640,-245808.09252893,0.129901399996232,0.239084147821944
743502,96615,177715,-221384.492353669,0.12994585085178,0.239024239343001
744002,96718,177757,-185662.84297702,0.129996962373757,0.238920056666514
744502,96816,177821,-205720.427002248,0.130041289345092,0.238845563880285
745002,96920,177900,-225587.554206969,0.130093610486952,0.238791305258241
745502,97021,177963,-204134.887995612,0.130141837312308,0.238715657369128
746002,97125,178042,-224564.044892951,0.130194020927558,0.2386615585481
746502,97231,178092,-188032.773660884,0.130248813800901,0.238568684343779
747002,97334,178139,-188907.216283441,0.130299517270369,0.238471918415212
747502,97439,178171,-166349.953949585,0.130352828487415,0.238355215103103
748002,97536,178209,-189982.591743271,0.130395373274403,0.238246689179975
748502,97635,178291,-226498.284447516,0.130440533225028,0.238197092325739
749002,97739,178371,-225070.665805993,0.130492308431753,0.238144891468915
749502,97844,178435,-198232.884804137,0.130545348778255,0.2380714127514
750002,97951,178509,-214534.137704582,0.13060098506404,0.238011365303026
750502,98055,178577,-209373.238240251,0.130652549893271,0.237943403215448
751002,98153,178730,-298783.219873043,0.130696056734869,0.237988713745103
751502,98259,178791,-203646.186891593,0.130750151030869,0.237911542484251
752002,98358,178882,-231646.708773729,0.130794864907274,0.237874367355406
752502,98460,178936,-191783.704031323,0.130843506063771,0.23778807232406
753002,98565,179061,-266960.211819959,0.130896066677114,0.237796181152241
753502,98668,179134,-221459.22628063,0.130945903262367,0.237735268121385
754002,98765,179175,-188508.0011356,0.130987716212954,0.237631995671099
754502,98868,179234,-204695.293472798,0.131037426010799,0.237552716891407
755002,98970,179310,-221452.981265556,0.131085745468224,0.237496059613087
755502,99074,179410,-248357.64831468,0.131136648215359,0.237471244285257
756002,99173,179477,-213532.05950548,0.131180869891879,0.237402811103674
756502,99278,179557,-217210.19317947,0.131232964354357,0.237351652738525
757002,99380,179649,-239511.522302873,0.131281026998608,0.237316413959276
757502,99485,179714,-209352.424482822,0.131332986579573,0.237245578229496
758002,99580,179766,-203746.276845302,0.131371685035132,0.237157685599774
758502,99685,179859,-238107.119493881,0.131423516351967,0.237123962758173
759002,99791,179974,-260040.688276809,0.131476596899613,0.237119269777945
759502,99895,180049,-217404.592509346,0.131526974254182,0.237061916887645
760002,99993,180125,-225794.432686552,0.131569390606867,0.237005955247486
760502,100094,180221,-252981.943060669,0.131615695948203,0.236976365611136
761002,100197,180274,-191117.056880428,0.131664568555667,0.236890310406543
761502,100301,180324,-189710.597814825,0.131714690178095,0.236800428626583
762002,100402,180371,-185928.054030468,0.131760809026748,0.236706727803864
762502,100505,180450,-222020.110792842,0.131809490335763,0.236655116970185
763002,100608,180513,-207139.355747966,0.131858107842443,0.236582603977447
763502,100711,180583,-213745.499891423,0.131906661672137,0.236519354238758
764002,100813,180681,-241567.171436007,0.131953843052767,0.236492836406187
764502,100918,180755,-224387.665020063,0.132004886841369,0.236434960274793
765002,101018,180848,-240765.586718916,0.132049327975613,0.23640199633465
765502,101120,180945,-237571.900432798,0.132096323719598,0.236374300785628
766002,101223,180995,-190643.031980742,0.132144563591218,0.236285283850434
766502,101326,181074,-227814.88770827,0.132192740527748,0.236234217262316
767002,101430,181180,-249105.456837604,0.132242158429835,0.236218419247929
767502,101536,181314,-278447.816692254,0.132294117800345,0.236239123806843
768002,101632,181420,-263459.295922239,0.132332988716175,0.236223343168377
768502,101730,181477,-206778.625502941,0.132374411517472,0.236143822657586
769002,101829,181534,-205130.238004263,0.132417080839842,0.236064405554212
769502,101929,181628,-248765.592777865,0.132460994253426,0.2360331747026
770002,102030,181674,-191549.393569465,0.132506149334677,0.235939646910008
770502,102137,181789,-263312.050965527,0.13255903294216,0.235935792509299
771002,102238,181922,-284926.134561175,0.13260406587791,0.235955289350741
771502,102342,182020,-244284.80681206,0.132652928961947,0.235929394868711
772002,102442,182076,-204006.937865983,0.132696547418271,0.235849129924534
772502,102538,182191,-270195.015164521,0.132734931430598,0.235845344089724
773002,102643,182253,-208938.172376204,0.132784908706575,0.235772999293663
773502,102736,182354,-258336.136370608,0.132819307513103,0.235751168064207
774002,102839,182401,-185237.927362505,0.132866581740099,0.235659597778817
774502,102938,182511,-271622.590801823,0.13290863031987,0.235649488316363
775002,103037,182580,-211380.085075029,0.132950624643549,0.235586488809061
775502,103138,182641,-208061.920804974,0.132995143790732,0.23551325464022
776002,103235,182718,-224299.622278545,0.133034450942137,0.235460733348625
776502,103334,182793,-220957.400855273,0.133076283126122,0.235405704041973
777002,103438,182850,-202436.259268628,0.133124496462043,0.23532757959439
777502,103540,182962,-257474.417376179,0.133170075446751,0.235320294996026
778002,103646,183041,-220718.057942224,0.133220737221755,0.235270603417472
778502,103744,183150,-266791.241495348,0.13326105777506,0.235259511215129
779002,103843,183227,-227008.087953138,0.133302610262875,0.23520735505172
779502,103945,183284,-196079.949660747,0.133347958055271,0.235129608390998
780002,104050,183369,-222174.11741318,0.133397093853606,0.23508785874908
780502,104148,183409,-184177.843608135,0.133437198110959,0.234988507396522
781002,104247,183507,-260404.455613675,0.133478531425016,0.234963546828305
781502,104344,183570,-211165.852146312,0.133517252674977,0.234893832645342
782002,104452,183654,-233415.058160457,0.133569990869589,0.23485106176199
782502,104555,183722,-206285.145331364,0.133616271907292,0.234787898305691
783002,104657,183789,-211018.267784782,0.133661216701873,0.234723538381767
783502,104762,183835,-187999.646519006,0.133709933095257,0.234632457862265
784002,104862,183918,-230620.854286387,0.133752209815791,0.234588687273757
784502,104963,184001,-232737.639336529,0.133795707340453,0.234544972479356
785002,105063,184089,-243473.094485906,0.133837875572292,0.234507682782974
785502,105163,184214,-275657.234421482,0.133879990120967,0.234517544194668
786002,105264,184260,-192846.698931378,0.133923323350322,0.234426884409963
786502,105365,184315,-210027.657243868,0.133966601483531,0.23434778296813
787002,105458,184398,-227588.884264971,0.133999659467193,0.234304360090572
787502,105562,184500,-256832.898960191,0.134046643691064,0.234285119275888
788002,105667,184550,-195094.009723977,0.134094837322748,0.23419991319819
788502,105765,184601,-199564.905394507,0.13413409224073,0.234116083408793
789002,105864,184684,-234085.195389899,0.13417456483,0.234072917432402
789502,105962,184750,-211874.691953164,0.134213719534593,0.234008273569921
790002,106064,184777,-164902.667259958,0.134257887954714,0.23389434457128
790502,106162,185012,-391187.845802147,0.134296940425198,0.234043683633944
791002,106268,185135,-262011.451801447,0.134346057279248,0.234051241336937
791502,106368,185223,-235771.732222274,0.134387531553932,0.234014569767354
792002,106466,185266,-184307.673354384,0.13442642821609,0.233921126461802
792502,106573,185372,-251125.283018376,0.134476632235628,0.233907296133007
793002,106674,185417,-184813.600777405,0.134519206761143,0.233816560361765
793502,106778,185527,-252515.304879782,0.134565508341504,0.233807854296523
794002,106875,185614,-233944.65358812,0.134602935508979,0.23377019201463
794502,106978,185689,-219126.104991429,0.134647867469182,0.233717473335498
795002,107081,185770,-223148.441191195,0.134692742911339,0.233672368119829
795502,107188,185815,-178793.087596513,0.134742590213475,0.23358206516137
796002,107288,185938,-276307.163534518,0.134783580945777,0.233589865352097
796502,107395,186028,-227743.471204457,0.134833308642037,0.233556224592029
797002,107499,186105,-218461.779256698,0.134879209838871,0.233506314915144
797502,107602,186189,-230187.445929263,0.134923799564139,0.233465245228225
798002,107703,186282,-239898.315946482,0.134965827153315,0.233435505174172
798502,107811,186362,-222887.608876861,0.135016568524562,0.23338952187972
799002,107913,186394,-167843.115996123,0.135059737021935,0.233283521192688
799502,108022,186452,-195823.450425138,0.135111606975342,0.2332101733329
800002,108123,186502,-200381.007680012,0.13515341211647,0.233126917182707
800502,108224,186589,-231082.000106801,0.135195165033941,0.233089986033764
801002,108328,186688,-246292.318213042,0.135240611134554,0.233068082227011
801502,108426,186740,-195658.156180487,0.135278514588859,0.232987565845126
802002,108525,186923,-344053.61863055,0.135317617661801,0.233070491096032
802502,108627,187002,-227883.119790615,0.135360410316734,0.233023718320951
803002,108721,187114,-266759.099243373,0.135393187065537,0.233018099581321
803502,108820,187151,-180545.21150208,0.13543214578184,0.232919146436474
804002,108928,187183,-172061.533650981,0.135482250044154,0.232814097477369
804502,109022,187292,-260678.33445025,0.135514889956768,0.23280489047883
805002,109135,187372,-225158.824588344,0.13557109174884,0.23275967016231
805502,109233,187487,-273096.299189272,0.13560860184084,0.232757957149703
806002,109332,187557,-209469.369599867,0.135647306086089,0.232700415135446
806502,109439,187638,-220439.287655449,0.13569588172131,0.232656583616656
807002,109539,187754,-265949.659825264,0.13573572308371,0.232656176812449
807502,109638,187834,-219628.427689747,0.135774276720058,0.232611188579099
808002,109747,187902,-200543.651053152,0.135825158848617,0.232551404575731
808502,109855,187943,-173465.481784938,0.135874741188024,0.232458299422883
809002,109955,188019,-222214.723034353,0.135914373512056,0.232408572537522
809502,110049,188089,-219062.893607692,0.135946544912798,0.232351495116751
810002,110157,188159,-215135.799795943,0.135995960503801,0.232294488161758
810502,110259,188243,-228808.309045361,0.1360379123062,0.232254824787601
811002,110362,188328,-234306.044317777,0.136081045422823,0.232216443362655
811502,110459,188369,-180202.09753698,0.136116731690125,0.232123888788937
812002,110560,188449,-227906.094468693,0.136157300105172,0.232079477636755
812502,110657,188532,-227177.096027305,0.13619289552518,0.232038813442921
813002,110757,188583,-198007.853305382,0.136232137190314,0.231958838969646
813502,110862,188642,-209368.974557918,0.136277476883892,0.231888796831477
814002,110960,188708,-212274.442600554,0.136314161390267,0.23182744022742
814502,111057,188838,-284014.184440126,0.136349573113387,0.23184473457401
815002,111164,188891,-188899.681163372,0.136397211295187,0.231767529404836
815502,111264,188957,-211501.796345794,0.136436207391276,0.231706360008927
816002,111369,189024,-208838.400856057,0.13648128313411,0.231646491062522
816502,111468,189088,-209566.393103994,0.136518955250569,0.231583021229587
817002,111572,189170,-227324.81019756,0.136562701192898,0.231541660852727
817502,111676,189314,-287910.838636672,0.136606393623502,0.231576191862528
818002,111785,189387,-214540.350467396,0.136656145095,0.231523883804685
818502,111877,189439,-204813.816474528,0.136685066133009,0.231445983027531
819002,111981,189556,-266311.376882786,0.136728603837353,0.231447542252644
819502,112080,189654,-251549.587395917,0.136765987148293,0.231425914762868
820002,112185,189717,-203061.190413136,0.136810641925264,0.231361630825291
820502,112285,189773,-203114.302404978,0.136849148448145,0.231288893872288
821002,112388,189848,-221079.692551068,0.136891262140653,0.231239387967386
821502,112488,189961,-264105.06571539,0.13692967272143,0.231236199059771
822002,112593,190016,-197271.204386279,0.136974119284381,0.231162454592568
822502,112696,190070,-192150.818318989,0.13701608020406,0.231087583981559
823002,112801,190111,-177012.59633999,0.137060420266293,0.230997008512738
823502,112907,190217,-249533.825904372,0.137105920811364,0.230985474230785
824002,113002,190292,-224683.152468116,0.137138016655299,0.230936332678804
824502,113104,190339,-184430.852787442,0.137178563545025,0.230853290834952
825002,113212,190369,-165134.846777524,0.137226333996766,0.230749743636985
825502,113306,190449,-227190.12623707,0.137257087202696,0.23070689107961
826002,113406,190487,-176272.966851739,0.137295067082162,0.230613243067208
826502,113510,190529,-181064.376104341,0.137337840682781,0.230524548034971
827002,113612,190570,-189613.242787687,0.137378144188285,0.230434751064689
827502,113711,190684,-254111.092172246,0.137414773619882,0.230433279919565
828002,113813,190756,-214093.528190106,0.137454981992797,0.230381086036024
828502,113915,190818,-206629.652889094,0.137495141834299,0.230316885173482
829002,114014,190894,-220922.381254358,0.137531634423077,0.230269649530399
829502,114114,190944,-199645.070514021,0.137569288561088,0.230191126724227
830002,114214,191034,-244633.897905602,0.137606897332777,0.230160891178575
830502,114315,191091,-201219.765898672,0.137645664911102,0.230090957035624
831002,114418,191144,-199706.530105626,0.137686792570896,0.230016293582928
831502,114517,191196,-198534.08788995,0.137723060197089,0.229940517280776
832002,114618,191290,-236755.734150217,0.137761688072865,0.229915312703575
832502,114717,191341,-193716.156828891,0.137797867152271,0.229838486874506
833002,114819,191389,-194954.580536054,0.137837604231442,0.229758151841172
833502,114918,191453,-212204.359265091,0.137873694364261,0.229697109305077
834002,115022,191496,-180570.906238443,0.137915736413102,0.229610960165563
834502,115128,191584,-225481.917884414,0.137960124721091,0.229578838636696
835002,115226,191666,-231107.528022182,0.137994879054182,0.229539569965102
835502,115324,191772,-257031.266146656,0.138029591790325,0.229529073539022
836002,115429,191849,-210071.841199848,0.138072636189866,0.229483900756218
836502,115534,191905,-194813.413146699,0.138115629131789,0.229413677432929
837002,115632,192011,-255845.804137154,0.138150207526386,0.229403275022043
837502,115735,192068,-196962.628803736,0.138190714768442,0.229334377708949
838002,115835,192137,-219057.689260898,0.138227593728893,0.229279882386916
838502,115939,192192,-194411.994961502,0.138269199119382,0.229208755614179
839002,116049,192249,-192138.079068955,0.138317906274359,0.229140097401436
839502,116150,192332,-229234.702049685,0.138355834768708,0.229102491715326
840002,116252,192368,-181516.707628042,0.138394908583551,0.229008978550051
840502,116355,192471,-249002.411571856,0.138435125674894,0.22899529090948
841002,116449,192528,-204070.433758344,0.138464593425462,0.228926922884844
841502,116553,192580,-191467.649306438,0.138505909671041,0.228852694348914
842002,116652,192638,-211070.593755554,0.138541238619386,0.228785679843991
842502,116755,192711,-211040.363506354,0.138581273397571,0.228736548993355
843002,116854,192799,-240687.337923786,0.138616515737804,0.228705269975635
843502,116960,192888,-237513.627160904,0.138660015032567,0.228675213573886
844002,117061,192996,-246565.771694545,0.138697538631425,0.228667704578899
844502,117166,193038,-179508.206630331,0.138739754316745,0.228582051907515
845002,117268,193151,-271429.037241532,0.138778369755338,0.228580524069765
845502,117367,193243,-244271.472878227,0.138813391334379,0.228554160723452
846002,117469,193426,-333668.593753328,0.13885191760776,0.228635393296943
846502,117571,193476,-193245.700362594,0.138890398368817,0.228559412736178
847002,117675,193541,-204819.376389139,0.138931194967662,0.228501231402051
847502,117773,193595,-197962.777954293,0.138964863799731,0.228430139397901
848002,117876,193659,-206228.207718851,0.139004389140592,0.228370923653482
848502,117980,193751,-237208.578430861,0.139045046446561,0.228344777030579
849002,118083,193838,-231901.566021747,0.139084478010653,0.228312771936933
849502,118183,193918,-220316.309559405,0.139120331676676,0.228272564396552
850002,118285,193979,-207926.715081238,0.139158496097656,0.228210051270468
850502,118388,194077,-246288.872189595,0.139197791422007,0.228191115364808
851002,118492,194156,-224694.933318388,0.139238215656367,0.228149875088425
851502,118586,194243,-239457.442971463,0.139266848463069,0.228118078407332
852002,118691,194292,-193282.092585685,0.139308358431084,0.228041718211929
852502,118790,194362,-212568.733438169,0.139342781600512,0.227990080961687
853002,118893,194436,-215848.820040616,0.139381853735396,0.227943193568128
853502,118998,194498,-201153.263788612,0.139423223378504,0.227882301388866
854002,119098,194613,-256055.684855762,0.139458689792296,0.227883541256344
854502,119198,194656,-181660.751149235,0.139494114700726,0.227800520068999
855002,119301,194726,-212450.552806466,0.139533006940335,0.227749174855731
855502,119400,194781,-199587.127008212,0.139567178101279,0.227680356095018
856002,119505,194862,-229807.558577242,0.139608318672153,0.227641991490674
856502,119613,194935,-211631.934646946,0.139652913828573,0.227594331361748
857002,119712,195006,-213563.563043791,0.139686955222975,0.227544393128604
857502,119819,195086,-219489.584933869,0.139730286343355,0.227505008734673
858002,119919,195152,-213938.804773413,0.139765408472241,0.227449353264911
858502,120026,195200,-186049.823759137,0.139808643427738,0.227372795870015
859002,120123,195255,-195093.524354449,0.139840186635188,0.227304476590276
859502,120224,195308,-199224.288740802,0.139876347000938,0.227233909868738
860002,120327,195423,-262606.689181946,0.139914790895835,0.227235518056935
860502,120428,195493,-211775.396539714,0.139950865889911,0.227184829320559
861002,120532,195553,-198503.688655786,0.1399903832976,0.227122585081103
861502,120632,195624,-224115.178550107,0.140025211781284,0.227073181490002
862002,120735,195683,-195473.443899178,0.140063480131137,0.22700991413013
862502,120836,195734,-190669.120641113,0.140099385276788,0.226937444782737
863002,120932,195820,-227560.459771036,0.140129455088169,0.226905615514217
863502,121038,195888,-203904.256867455,0.140171070825545,0.226852977758013
864002,121139,195942,-192624.082920574,0.140206851373029,0.226784197258803
864502,121247,195975,-169787.508005306,0.140250687679149,0.226691204878647
865002,121349,196040,-208311.462269,0.140287536907429,0.226635314138002
865502,121451,196100,-201314.375210495,0.140324343560154,0.226573710979293
866002,121550,196180,-228122.682920358,0.140357643515835,0.226535273590592
866502,121653,196228,-190700.308484781,0.140395521302894,0.226459950467512
867002,121755,196318,-238110.245935743,0.140432202001841,0.226433157016939
867502,121857,196366,-200610.130367987,0.140468840417659,0.226357979578145
868002,121959,196423,-192435.578305935,0.140505436623418,0.226293257388808
868502,122066,196480,-193372.78090601,0.140547747731151,0.226228609721106
869002,122167,196519,-188129.347943592,0.140583105677547,0.226143323030327
869502,122277,196580,-199894.883105091,0.140628773711849,0.226083436265817
870002,122371,196685,-263889.173644962,0.140655998491957,0.22607419293289
870502,122474,196749,-210551.811202653,0.140693530859205,0.22601786095839
871002,122576,196845,-242970.982094224,0.140729872032441,0.225998332954459
871502,122681,196929,-228526.68723666,0.140769613839096,0.225965058026258
872002,122787,196957,-165953.623315429,0.14081045685675,0.225867601221098
872502,122884,197041,-239200.16000025,0.140840937900429,0.22583443934799
873002,122986,197100,-202532.930311087,0.140877111392643,0.225772678642202
873502,123092,197201,-250102.0224622,0.140917822741104,0.225759070958052
874002,123188,197271,-219095.56325044,0.140947045887767,0.225710009816911
874502,123296,197342,-214002.47979751,0.140989957713076,0.225662148285538
875002,123394,197413,-213117.252652525,0.141021391951104,0.225614341452934
875502,123498,197467,-195820.961351011,0.14105964349596,0.225547171794011
876002,123596,197533,-222351.104804589,0.141091002075338,0.225493777411467
876502,123697,197614,-230440.653742359,0.141125747573879,0.225457557427136
877002,123796,197668,-201866.871435952,0.141158172957416,0.225390592039699
877502,123898,197774,-257082.82851171,0.141193980184661,0.225382962090115
878002,124003,197845,-209255.339046318,0.141233163477988,0.225335477595723
878502,124106,197896,-192049.875823492,0.141270025566248,0.225265281126281
879002,124210,197971,-212394.826947896,0.141307983372051,0.225222468208263
879502,124311,198012,-183661.567813657,0.141342486998324,0.225141045728151
880002,124413,198088,-220299.530435761,0.141378087777073,0.225099488410254
880502,124517,198141,-197120.924788374,0.141415919554981,0.225031856827128
881002,124616,198180,-181290.642645945,0.141448033035112,0.224948411013823
881502,124714,198240,-208508.528882411,0.141478975657457,0.22488888283861
882002,124816,198330,-246396.074089212,0.141514418334652,0.224863435683819
882502,124916,198431,-248297.660092841,0.141547554566449,0.224850481925253
883002,125014,198499,-215825.717535804,0.141578388270921,0.22480017032804
883502,125115,198543,-188749.733939589,0.141612582654029,0.224722751052063
884002,125222,198627,-218376.404160271,0.141653525670756,0.22469066812066
884502,125327,198701,-215493.036715203,0.141692161238754,0.224647315664634
885002,125432,198765,-209656.428296399,0.14173075315084,0.22459271278483
885502,125536,198825,-194380.695076602,0.141768172178041,0.224533654356512
886002,125643,198897,-218062.84651208,0.141808934968544,0.224488206572897
886502,125737,198982,-230929.330245089,0.141834987399916,0.224457474433222
887002,125839,199072,-237294.33057069,0.141870029605345,0.22443241390662
887502,125942,199147,-222564.827762919,0.141906159084712,0.224390480246805
888002,126044,199196,-188147.000563888,0.14194112175423,0.224319314596138
888502,126147,199268,-213396.613610434,0.141977170563488,0.224274115308688
889002,126247,199355,-228450.945828896,0.142009804252409,0.224245839716896
889502,126346,199459,-256767.000695467,0.142041277029169,0.224236707730843
890002,126452,199520,-204811.591269807,0.142080579594203,0.224179271507255
890502,126550,199585,-212095.938076429,0.14211085432711,0.224126391630788
891002,126649,199638,-201524.502293709,0.142142217413653,0.224060103119858
891502,126748,199676,-179380.107535293,0.142173545320145,0.223977063427788
892002,126852,199743,-207354.16011641,0.142210443474342,0.223926627967202
892502,126957,199812,-218674.128788955,0.14224842073183,0.223878489908146
893002,127057,199865,-200964.802136926,0.142280756370087,0.223812488661839
893502,127157,199934,-215830.046883559,0.142313055818566,0.223764468350379
894002,127251,200065,-281777.463376419,0.142338607743607,0.22378585282807
894502,127355,200156,-236925.240198312,0.14237531050797,0.223762495779775
895002,127454,200229,-211191.238262718,0.142406385684054,0.223719053141781
895502,127557,200288,-203608.902310452,0.142441892927096,0.223660025326577
896002,127656,200389,-239753.591525071,0.142472896265857,0.223647938285852
896502,127755,200440,-188643.037581577,0.142503865022052,0.223580092403586
897002,127858,200496,-194192.6935719,0.142539258552378,0.223517896281168
897502,127958,200566,-219890.003471682,0.142571270036167,0.223471368308929
898002,128058,200617,-191482.739984441,0.142603245872504,0.223403734067407
898502,128161,200675,-197828.77257195,0.14263852501163,0.223343965845374
899002,128266,200762,-235491.419580291,0.142675989597354,0.22331652209895
899502,128364,200797,-180738.351547412,0.142705630448848,0.223231299096611
900002,128467,200853,-196949.997768942,0.142740793909347,0.223169504067769
900502,128574,200905,-188241.225874376,0.142780360287928,0.223103335694979
901002,128674,201076,-322142.202023896,0.142812113624609,0.223169315939365
901502,128772,201133,-193513.529852143,0.142841613218828,0.223108767368237
902002,128872,201215,-220900.136616633,0.142873297398454,0.223076002048776
902502,128974,201250,-183347.139628425,0.142907162532604,0.222991195587378
903002,129075,201339,-230434.555982642,0.142939882746661,0.222966283574123
903502,129179,201399,-199828.773920884,0.142975887159077,0.222909301805641
904002,129286,201470,-208183.212435598,0.14301517032042,0.222864551184621
904502,129380,201605,-292156.493963922,0.143040037501299,0.22289060720706
905002,129481,201689,-225262.517244615,0.143072611994228,0.222860280971755
905502,129578,201750,-204302.26361923,0.14310073307403,0.222804587952318
906002,129681,201832,-232165.023191734,0.143135445617118,0.222772135160849
906502,129780,201873,-180606.02392504,0.143165707301252,0.222694489366819
907002,129882,201911,-179465.543109901,0.143199243221073,0.222613621579666
907502,129982,201958,-186117.926337435,0.143230538334902,0.222542760236341
908002,130085,202007,-189591.877902191,0.143265102940302,0.222474179572292
908502,130192,202060,-191305.302084891,0.143304032352158,0.222410077248041
909002,130294,202126,-212639.21098245,0.143337418399519,0.222360346841921
909502,130398,202192,-203215.977401638,0.143372966744438,0.222310671114522
910002,130498,202245,-194684.177188203,0.143404080430592,0.222246764292826
910502,130605,202272,-167900.950347181,0.143442848011317,0.222154371983807
911002,130703,202301,-174787.243148569,0.143471693805283,0.222064276477988
911502,130800,202392,-233672.881510084,0.14349941086251,0.222042299413495
912002,130903,202454,-204582.420627269,0.143533676461236,0.221988548270727
912502,131005,202527,-213047.52750149,0.143566808620693,0.221946910801291
913002,131108,202577,-194764.194713415,0.143600999778752,0.22188012731626
913502,131207,202676,-244237.843210491,0.143630774754735,0.221867056667637
914002,131304,202740,-209877.225396956,0.14365832897521,0.221815707186636
914502,131404,202825,-229769.769657273,0.143689133539347,0.221787377173587
915002,131505,202858,-174238.121774671,0.143720997331153,0.22170224764536
915502,131608,202972,-262630.397399071,0.143755010912046,0.221705687153059
916002,131709,203051,-218114.239421093,0.143786803958943,0.221670913382285
916502,131812,203082,-173173.153576954,0.143820744526471,0.221583804508883
917002,131911,203158,-214219.94427945,0.143850286040816,0.221545863585903
917502,132012,203225,-212599.172823254,0.143881975189155,0.221498154772415
918002,132113,203284,-200796.621613391,0.1439136298178,0.221441783351234
918502,132219,203359,-216973.502340994,0.14395069362941,0.221402892971382
919002,132325,203447,-232133.501075858,0.143987717110518,0.221378190689465
919502,132424,203496,-195003.32296802,0.144017087510413,0.221311101009024
920002,132526,203533,-170118.567688022,0.144049686848507,0.221231040802085
920502,132632,203584,-188543.806393541,0.144086596226841,0.221166276662082
921002,132732,203656,-223854.981105127,0.1441169508861,0.221124384094714
921502,132835,203693,-168531.255617869,0.144150528159461,0.221044555519142
922002,132936,203734,-175298.103678898,0.144181899822343,0.220969151910733
922502,133042,203776,-179269.327387484,0.144218657520526,0.220894914048967
923002,133145,203858,-223325.788719209,0.144252125130823,0.22086409346892
923502,133248,203918,-200936.990292402,0.144285556501231,0.220809483899331
924002,133350,203984,-214131.706471366,0.144317869441841,0.220761426923318
924502,133451,204048,-212147.600944313,0.1443490657673,0.220711258601928
925002,133557,204108,-201359.208844819,0.144385633760792,0.22065682020147
925502,133658,204182,-222985.123927019,0.144416759769293,0.220617567547126
926002,133762,204249,-213828.427305625,0.14445109189829,0.220570797903244
926502,133863,204281,-165970.920684552,0.144482148986187,0.220486302242197
927002,133966,204311,-171927.972549944,0.144515330064013,0.220399740237885
927502,134075,204374,-200252.715352491,0.144554944355915,0.220348850999782
928002,134176,204487,-261965.838609159,0.144585895289019,0.220351895793328
928502,134280,204551,-213234.152540608,0.144620043898667,0.220302164131041
929002,134382,204602,-197895.341147124,0.144652002902039,0.22023849248979
929502,134488,204655,-192991.238732583,0.144688230902139,0.22017704103918
930002,134590,204726,-215795.696616499,0.144720118881465,0.220135010462343
930502,134691,204821,-245296.569246273,0.144750897902423,0.220118817584487
931002,134789,204896,-225121.629925197,0.144778421528633,0.220081159868615
931502,134893,204994,-250872.235191493,0.144812356817269,0.220068233884629
932002,134990,205070,-222146.09697267,0.144838744981234,0.220031716670136
932502,135097,205115,-180026.762836694,0.14487582868455,0.219961994719582
933002,135198,205202,-244637.973302544,0.144906441786834,0.219937363478321
933502,135302,205282,-223900.245946856,0.144940235800245,0.219905259978018
934002,135402,205339,-205441.579103294,0.14496971098563,0.219848565634763
934502,135506,205411,-218970.154056323,0.145003434984623,0.219807983289495
935002,135603,205468,-196070.17105714,0.145029636300243,0.21975140160128
935502,135706,205525,-196055.272137936,0.145062223276914,0.219694880395766
936002,135814,205600,-214270.645367853,0.145100117307442,0.219657650304166
936502,135917,205692,-244054.247164948,0.1451326318577,0.219638612624426
937002,136017,205726,-179514.56650814,0.145161910006596,0.21955769571463
937502,136116,205782,-202921.584993445,0.145190090261141,0.219500331732626
938002,136224,205867,-229158.35690526,0.145227835335106,0.219473945684551
938502,136322,205957,-233136.440786749,0.145254884912339,0.219452915390697
939002,136423,206026,-211226.288775464,0.145285100564216,0.219409543323656
939502,136530,206089,-207432.83326064,0.14532167041688,0.219359831059434
940002,136626,206136,-199674.985691716,0.145346499262768,0.219293150440105
940502,136717,206196,-211261.017648913,0.145365985399287,0.219240363125225
941002,136822,206306,-252196.848840164,0.145400328585912,0.219240766757138
941502,136924,206387,-218000.33054953,0.145431448897613,0.219210368113929
942002,137029,206445,-190270.424336811,0.145465720879574,0.219155585656931
942502,137133,206536,-231339.05795531,0.14549889549306,0.219135874512733
943002,137236,206600,-214497.173240187,0.145530974483617,0.219087552306358
943502,137340,206657,-191538.466588402,0.145564079355423,0.219031862147616
944002,137444,206740,-229449.257195703,0.145597149158582,0.21900377329709
944502,137547,206793,-192796.334670826,0.145629125189783,0.218943951415667
945002,137651,206869,-224670.711846001,0.145662125582803,0.218908531410516
945502,137750,206943,-217756.878575415,0.145689802877202,0.218871033588506
946002,137859,206996,-190077.633208958,0.145728021716656,0.218811376720134
946502,137955,207039,-191068.902735431,0.145752465393628,0.218741217662509
947002,138054,207111,-224284.586974901,0.145780051150895,0.218701755645711
