step, arrivals_sum, infringement_sum, reward 
171502,0, 1486, -261348.57547569275
172002,0, 1488, -260258.47281503677
172502,0, 1489, -244217.7504003048
173002,0, 1492, -263568.037075758
173502,0, 1496, -264861.60031318665
174002,0, 1500, -257738.99233436584
174502,0, 1504, -254672.60658574104
175002,0, 1510, -247573.46663546562
175502,0, 1514, -256655.04729413986
176002,0, 1518, -252388.02505517006
176502,0, 1522, -248435.06616735458
177002,0, 1524, -262602.2509059906
177502,0, 1525, -247726.01941275597
178002,0, 1530, -258451.06814336777
178502,0, 1531, -263612.29769945145
179002,0, 1533, -261572.5715532303
179502,0, 1536, -254343.80958271027
180002,0, 1541, -262667.41523981094
180502,0, 1545, -277276.22093963623
181002,0, 1550, -263909.19194722176
181502,0, 1555, -268110.99256658554
182002,0, 1559, -251252.4042007923
182502,0, 1561, -261477.90465450287
183002,0, 1562, -248854.02275276184
183502,0, 1566, -244275.32346701622
184002,0, 1570, -249686.13860440254
184502,0, 1573, -261290.3622045517
185002,0, 1581, -262170.7324626446
185502,0, 1585, -264006.34235572815
186002,0, 1588, -257210.4031009674
186502,0, 1590, -276217.85765361786
187002,0, 1592, -257769.11140298843
187502,0, 1594, -269500.1045434475
188002,0, 1597, -259593.13515162468
188502,0, 1602, -266579.2237422466
189002,0, 1607, -265050.44885110855
189502,0, 1611, -255616.14147257805
190002,0, 1615, -256556.44386529922
190502,0, 1618, -258119.26668524742
191002,0, 1620, -251026.24905633926
191502,0, 1624, -266135.66889333725
192002,0, 1630, -265901.2333598137
192502,0, 1634, -277754.864556551
193002,0, 1638, -262654.558270216
193502,0, 1644, -249428.25482654572
194002,0, 1656, -266147.0686945915
194502,0, 1659, -223617.6541748047
195002,0, 1666, -232862.3625471592
195502,0, 1672, -224709.27620863914
196002,0, 1676, -233471.9555990696
196502,0, 1684, -215505.08199238777
197002,0, 1690, -212298.66862010956
197502,0, 1695, -211475.24435472488
198002,0, 1702, -221635.62095284462
198502,0, 1708, -206075.5459766388
199002,0, 1711, -227512.70449447632
199502,0, 1715, -222090.70919966698
200002,0, 1720, -196536.71998167038
200502,0, 1721, -210941.2722978592
201002,0, 1725, -197385.97663545609
201502,0, 1737, -186136.33285689354
202002,0, 1739, -187783.17858934402
202502,0, 1743, -191327.06875157356
203002,0, 1748, -164178.20973062515
203502,0, 1755, -178451.98960876465
204002,0, 1756, -175327.60355901718
204502,0, 1758, -178193.3135957718
205002,0, 1761, -191515.04304265976
205502,0, 1761, -158538.62286663055
206002,0, 1762, -161426.27077829838
206502,2, 1766, -180584.83450824022
207002,2, 1768, -164915.56416746974
207502,2, 1770, -136097.2148167342
208002,2, 1770, -136366.47167809308
208502,4, 1773, -128115.14975589514
209002,7, 1774, -126377.52991684526
209502,8, 1774, -119136.03453975916
210002,9, 1774, -114544.5832345523
210502,9, 1774, -138885.31902959943
211002,9, 1776, -144280.19390685856
211502,10, 1776, -115415.08872914314
212002,12, 1776, -113875.99928232282
212502,13, 1777, -124041.19995249808
213002,17, 1777, -142233.07297053933
213502,18, 1777, -126798.58065530658
214002,20, 1777, -129552.79378893971
214502,22, 1778, -116632.79732006788
215002,22, 1779, -133424.17183165252
215502,22, 1781, -125348.66617131233
216002,24, 1781, -113878.59124363656
216502,26, 1781, -124669.475946486
217002,27, 1781, -137427.74772311747
217502,27, 1782, -124455.25830549002
218002,28, 1782, -114161.27412350476
218502,28, 1782, -108251.24936763942
219002,30, 1782, -110940.51788982749
219502,30, 1782, -115352.5854845494
220002,31, 1783, -108848.23461353779
220502,32, 1783, -117567.33688142896
221002,35, 1783, -112298.16606587172
221502,36, 1783, -110537.30672387779
222002,37, 1784, -103328.53040990233
222502,37, 1784, -109167.5229828693
223002,40, 1785, -108325.84079150856
223502,40, 1785, -98670.36434702668
224002,41, 1785, -95568.21769055352
224502,41, 1785, -104217.11874010228
225002,43, 1785, -104517.76628941449
225502,44, 1785, -112456.40612320602
226002,45, 1785, -108685.41027835011
226502,47, 1785, -115728.72900822759
227002,50, 1785, -106978.11649563909
227502,53, 1785, -105581.45021674037
228002,55, 1785, -111298.21020539105
228502,56, 1785, -114451.64989112318
229002,56, 1785, -121565.44649019837
229502,57, 1785, -125144.08329866827
230002,57, 1785, -118708.48711856455
230502,57, 1786, -120722.09976865351
231002,59, 1786, -118383.11819136143
231502,61, 1786, -119441.89287251234
232002,62, 1786, -109597.35252293944
232502,62, 1787, -114848.4601034522
233002,62, 1788, -112438.56936219335
233502,63, 1788, -105840.43340863287
234002,63, 1788, -113238.89230638742
234502,63, 1788, -105654.53294529766
235002,64, 1788, -115561.5515371263
235502,64, 1789, -114751.2933113128
236002,66, 1789, -102767.83662611246
236502,67, 1790, -108150.83021742105
237002,68, 1791, -121474.53595781326
237502,69, 1792, -115132.17634186149
238002,71, 1793, -114148.48276472092
238502,72, 1793, -109674.85080465674
239002,73, 1794, -108227.54279909283
239502,75, 1796, -103368.93344447017
240002,78, 1796, -100637.12977717072
240502,81, 1796, -100052.74360145628
241002,82, 1796, -101794.91871263087
241502,84, 1796, -107481.78061775863
242002,85, 1797, -110618.2716434896
242502,86, 1797, -112028.67281980813
243002,88, 1797, -111865.98692540824
243502,90, 1798, -94412.95097147673
244002,91, 1798, -108930.95210072398
244502,93, 1798, -99552.19493614137
245002,95, 1798, -96849.01414175448
245502,97, 1799, -105746.93120545149
246002,98, 1801, -101164.2136028558
246502,101, 1801, -111216.91304636002
247002,103, 1801, -96162.2603363531
247502,105, 1801, -84147.34466070682
248002,107, 1801, -90088.45250114053
248502,111, 1803, -98114.55867173523
249002,114, 1804, -98099.06919701397
249502,115, 1804, -86819.45642342418
250002,118, 1805, -95038.63414174318
250502,122, 1805, -87520.65594498254
251002,127, 1806, -97213.09497577697
251502,133, 1808, -82983.29158008844
252002,138, 1810, -82487.44444420328
252502,142, 1810, -70028.4878469538
253002,148, 1811, -77301.57577996363
253502,153, 1813, -93097.58650228009
254002,158, 1813, -71564.05162689253
254502,163, 1814, -73641.48142992705
255002,169, 1816, -75671.69858035259
255502,177, 1816, -81295.8847941556
256002,182, 1817, -76435.95452190563
256502,189, 1817, -61174.12194259744
257002,197, 1817, -69020.33114282787
257502,202, 1817, -77390.94303071493
258002,210, 1817, -62287.003818703815
258502,215, 1817, -65476.08874135092
259002,221, 1817, -85228.5685030527
259502,229, 1817, -57195.80113640614
260002,238, 1818, -61314.05187371792
260502,249, 1819, -66211.8821478961
261002,259, 1820, -61501.53116245719
261502,274, 1820, -55201.81323177944
262002,286, 1820, -70578.6289995573
262502,293, 1821, -54043.04576045449
263002,301, 1825, -69506.79045377998
263502,308, 1825, -63822.05584194511
264002,313, 1825, -62016.35986404738
264502,318, 1825, -64253.428344451764
265002,324, 1828, -88402.72107613459
265502,327, 1830, -71679.0113746241
266002,335, 1830, -62045.66003183881
